Year,Birth Rate,Mortality Rate,Divorces,
2021,32.29200488131627,14.846989799787238,3.2147067722114775,
2022,30.51265673990116,15.86345557730709,2.7323106160141997,
2023,29.393331002448555,16.34105949697029,2.8062869367455114,
