-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,8.320556329573098,9.132679614523894,9.112817949501824,9.612871884166395,9.685385691352987,10.037800562028021,9.836210718989403,10.12877812099891,10.155079483482705,10.368966418776193,10.370091343025628,10.39641171129351,10.174909771429139,10.352794353904454,10.325713196167763,10.502525486495498,10.666580922485444,10.389535835131955,10.381945419998248,10.524873102353194,
