Year,Birth Rate,Mortality Rate,Divorces,
2021,49.51737741396317,15.340162446910885,2.458951169626714,
2022,47.875852976411274,16.323926939668667,3.0632761718905352,
2023,46.04635745896312,17.054988999860335,2.181995721726819,
