-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Almada,8.087497792348946,8.653408526460705,8.846843266926706,8.671612981874848,9.290277185926772,9.094286782365492,9.011153328950616,9.080133222718237,9.495917375069556,9.240254274601853,9.10093726375932,9.603194060963743,
