-,2021Q1,
Amadora,11.084328119210074,
Cascais,0,
Lisboa,14.1824825745668,
Loures,9.904014514161652,
Mafra,8.72521450591835,
Odivelas,12.322382810334137,
Oeiras,11.365672097585893,
Sintra,9.55752456699091,
VilaFrancaDeXira,7.213060253695265,
Alcochete,7.573424958854699,
Almada,10.318731328982484,
Barreiro,9.685080567163963,
Moita,9.319379266483786,
Montijo,10.034827892439266,
Palmela,9.243971870867925,
Seixal,7.886393688212562,
Sesimbra,0,
Setubal,9.576413936546132,
