-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Oeiras,7.5641720244131765,6.916001844519334,7.30169704182457,7.680288190883421,7.865203544681566,7.8143967418896825,7.704499910762537,8.671191358398534,8.411691381457597,8.37078463255705,8.605596669238702,8.964888550390086,8.76794992965983,8.94286486124792,9.019333344940762,9.587690731311925,9.358679333278822,8.948306671571896,9.005221202514974,9.060517540062232,
