step;count_supply;gov_wealth;construction_wealth;company_wealth;bank_wealth;calculate_houses_prices_perm2;supply_volume;demand_volume;rental_supply_volume;rental_demand_volume;calculate_prices_in_supply;irs;vat;subsidyRate;salaryRate;births;breakups;deaths;children_leaving_home;n_of_households;subsidiesPaid;ivaCollected;irsCollected;companyServicesPaid;inheritagesFlow;constructionLabor;rawSalariesPaid;liquidSalariesReceived;expensesReceived;transactions_per_region;rents_per_region;number_of_houses_built_per_region;supply_per_bucket;demand_per_bucket;newly_built_houses_for_sale;mortgages_per_step;houses_for_sale;contractRents
0;0;2.7489e9;1.37445e8;1.64934e9;1.841763e9;NaN;Dict{HouseLocation, Int64}(Moita => 0);Dict{HouseLocation, Int64}(Moita => 0);Dict{HouseLocation, Int64}(Moita => 0);Dict{HouseLocation, Int64}(Moita => 0);NaN;0.2;0.15;1.0;1.0;0;0;0;0;27488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Dict{Any, Any}(Moita => Transaction[]);Dict{Any, Any}(Moita => Transaction[]);Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 0, LessThan125 => 0, More => 0, LessThan50 => 0));Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 0, LessThan125 => 0, More => 0, LessThan50 => 0));Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 0, LessThan125 => 0, More => 0, LessThan50 => 0));House[];Mortgage[];House[];Dict{HouseLocation, Float64}(Moita => 3.2382577751696524)
1;15;2.7198820881154447e9;1.2906096103062765e8;1.6804788920168777e9;1.840031453785772e9;843.0902721642468;Dict{HouseLocation, Int64}(Moita => 69);Dict{HouseLocation, Int64}(Moita => 2190);Dict{HouseLocation, Int64}(Moita => 69);Dict{HouseLocation, Int64}(Moita => 1870);1351.7606376327187;0.2;0.15;1.0;1.0;133;6;33;49;27517;5.429772981003914e6;5.828224013779877e6;1.6771323160409229e7;5.4978e7;0.0;581038.9693723252;5.686571072812744e7;4.0094387567713246e7;3.3026602744752463e7;Dict{Any, Any}(Moita => Transaction[Transaction(0x0035, 55438.449840785965, Moita), Transaction(0x0054, 75844.3591464194, Moita), Transaction(0x0054, 51293.082434720214, Moita), Transaction(0x003c, 74202.68426634432, Moita), Transaction(0x003a, 39228.147726242045, Moita), Transaction(0x0030, 40257.56194830781, Moita), Transaction(0x002f, 27662.102387891, Moita), Transaction(0x0057, 82097.81363607301, Moita), Transaction(0x003c, 73088.64882144179, Moita), Transaction(0x0058, 119644.33570120191, Moita), Transaction(0x002a, 41575.01708043091, Moita), Transaction(0x0039, 48641.76927060159, Moita), Transaction(0x0039, 32793.32001072969, Moita), Transaction(0x0066, 63726.401761386405, Moita), Transaction(0x002b, 44233.771345849775, Moita), Transaction(0x0037, 32632.408378098586, Moita), Transaction(0x0029, 44179.49212194367, Moita), Transaction(0x0045, 47128.978086451214, Moita), Transaction(0x0019, 17351.990296090677, Moita), Transaction(0x00a5, 93883.17531148874, Moita), Transaction(0x0061, 88030.6822944314, Moita), Transaction(0x003f, 60625.926595842975, Moita), Transaction(0x005d, 85926.8455160154, Moita), Transaction(0x0046, 39936.237632814045, Moita), Transaction(0x004a, 50929.14075426389, Moita), Transaction(0x0017, 14531.182294349188, Moita), Transaction(0x003a, 58064.33858108589, Moita), Transaction(0x0036, 35120.01959213495, Moita), Transaction(0x0018, 27686.59071981525, Moita), Transaction(0x003e, 57662.39421093494, Moita), Transaction(0x0022, 19500.36908773931, Moita), Transaction(0x003a, 32616.917063489866, Moita), Transaction(0x0041, 73053.37661589884, Moita), Transaction(0x0033, 62426.459663431604, Moita), Transaction(0x0058, 62401.03980330152, Moita), Transaction(0x0058, 91699.50522147064, Moita), Transaction(0x0056, 49068.134584120104, Moita), Transaction(0x003a, 67967.0561635004, Moita), Transaction(0x0035, 43242.97028662678, Moita), Transaction(0x0058, 88904.26669955149, Moita), Transaction(0x002f, 48498.481184780896, Moita), Transaction(0x0052, 67683.77032970954, Moita), Transaction(0x0037, 31513.32617749927, Moita), Transaction(0x004a, 53485.366329957295, Moita), Transaction(0x003a, 36427.87091185719, Moita), Transaction(0x004c, 63009.64747767994, Moita), Transaction(0x0032, 60154.88920959218, Moita), Transaction(0x0056, 85014.140447081, Moita), Transaction(0x0035, 34299.98679981038, Moita), Transaction(0x0020, 22272.334194089628, Moita), Transaction(0x0046, 51280.9362691968, Moita), Transaction(0x0037, 59022.44563875655, Moita), Transaction(0x0051, 53957.140432431355, Moita), Transaction(0x0046, 39070.427214888856, Moita), Transaction(0x004b, 81644.21106580198, Moita), Transaction(0x0016, 13132.888656526256, Moita), Transaction(0x0046, 59438.47215087776, Moita), Transaction(0x0034, 62245.667413075236, Moita), Transaction(0x0057, 106600.64856097348, Moita), Transaction(0x002e, 36941.37651215007, Moita), Transaction(0x0040, 32466.196104706032, Moita), Transaction(0x0042, 41209.911923239124, Moita), Transaction(0x003e, 33431.96955450003, Moita), Transaction(0x0042, 71972.14126836474, Moita), Transaction(0x004a, 65565.54396377434, Moita), Transaction(0x0034, 54379.448943970565, Moita), Transaction(0x0066, 53604.73020064606, Moita)]);Dict{Any, Any}(Moita => Transaction[Transaction(0x0069, 706.1722134183098, Moita), Transaction(0x0063, 695.1059162877011, Moita), Transaction(0x00b1, 729.5274106473212, Moita), Transaction(0x005b, 666.9675953655037, Moita), Transaction(0x005a, 616.6050487909557, Moita), Transaction(0x007c, 526.9058107360995, Moita), Transaction(0x005b, 478.62318445561954, Moita), Transaction(0x0059, 482.83686020576204, Moita), Transaction(0x0060, 510.30996668180217, Moita), Transaction(0x0056, 585.1290672695981, Moita), Transaction(0x0050, 508.8472220612915, Moita), Transaction(0x0068, 481.75292485995493, Moita), Transaction(0x0062, 467.5579974997057, Moita), Transaction(0x0052, 442.2829908233237, Moita), Transaction(0x007b, 496.24141453541006, Moita), Transaction(0x0056, 446.2107637582945, Moita), Transaction(0x004f, 417.92978620616145, Moita), Transaction(0x006b, 447.5273864470234, Moita), Transaction(0x004e, 441.69150032894703, Moita), Transaction(0x0063, 405.45946315793844, Moita), Transaction(0x004c, 368.522500171619, Moita), Transaction(0x0049, 400.60074630701234, Moita), Transaction(0x003c, 410.6061338813384, Moita), Transaction(0x0029, 293.02830498271123, Moita), Transaction(0x0045, 361.94456077386116, Moita), Transaction(0x004e, 332.31822011736244, Moita), Transaction(0x003a, 408.00469178765184, Moita), Transaction(0x004f, 351.7846654079369, Moita), Transaction(0x0025, 233.3713382626006, Moita), Transaction(0x0029, 269.59142940750667, Moita), Transaction(0x0027, 232.6849210877259, Moita), Transaction(0x003c, 387.98960865565823, Moita), Transaction(0x0022, 211.08419133000967, Moita), Transaction(0x0030, 319.62557116036726, Moita), Transaction(0x0052, 318.9006771316518, Moita), Transaction(0x0032, 287.22691797060696, Moita), Transaction(0x004a, 304.388275868302, Moita), Transaction(0x0058, 329.27723166174053, Moita), Transaction(0x0051, 299.6122929968079, Moita), Transaction(0x0032, 336.2541543140705, Moita), Transaction(0x003d, 268.5027615815564, Moita), Transaction(0x0032, 269.4042744683438, Moita), Transaction(0x002d, 228.43104028799854, Moita), Transaction(0x0043, 270.1720644805411, Moita), Transaction(0x002a, 191.93818959926116, Moita)]);Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 7, LessThan125 => 2, More => 1, LessThan50 => 3));Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 1, LessThan125 => 0, More => 0, LessThan50 => 1));Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 174, LessThan125 => 525, More => 1061, LessThan50 => 111));House[House(0x0019, Moita, NotSocialNeighbourhood, 1.0, 67), House(0x0020, Moita, NotSocialNeighbourhood, 1.0, 87), House(0x0025, Moita, NotSocialNeighbourhood, 1.0, 51), House(0x0086, Moita, NotSocialNeighbourhood, 1.0, 45), House(0x005f, Moita, NotSocialNeighbourhood, 1.0, 100), House(0x004e, Moita, NotSocialNeighbourhood, 1.0, 95), House(0x0046, Moita, NotSocialNeighbourhood, 1.0, 92), House(0x003b, Moita, NotSocialNeighbourhood, 1.0, 88), House(0x0038, Moita, NotSocialNeighbourhood, 1.0, 98), House(0x0045, Moita, NotSocialNeighbourhood, 1.0, 32), House(0x0045, Moita, NotSocialNeighbourhood, 1.0, 93), House(0x003d, Moita, NotSocialNeighbourhood, 1.0, 55), House(0x0046, Moita, NotSocialNeighbourhood, 1.0, 50)];Mortgage[Mortgage(31400.75334891958, 27799.278712867457, 35, 0x00fc), Mortgage(63951.47767966393, 60182.21278957385, 35, 0x01a4), Mortgage(30698.335790785317, 28136.677007454713, 35, 0x0144), Mortgage(43178.957927080795, 32605.71184076993, 35, 0x0084), Mortgage(5136.610092417526, 4707.979613897069, 35, 0x0144), Mortgage(2110.9188976820806, 1837.2818393268997, 35, 0x00e4), Mortgage(37818.272214021876, 24650.2416958239, 35, 0x0060), Mortgage(62231.283366751864, 59080.09089445098, 35, 0x01d4), Mortgage(89714.8100619616, 78085.13696404886, 35, 0x00e4), Mortgage(11988.953913037054, 10434.833532040124, 35, 0x00e4), Mortgage(17806.151140228896, 16389.151112598393, 35, 0x0150), Mortgage(8246.634549664766, 7590.373615299624, 35, 0x0150), Mortgage(52835.15370853004, 50254.77883892892, 35, 0x01e0), Mortgage(20501.78285435099, 18150.353571004387, 35, 0x00fc), Mortgage(16148.175734452463, 13755.738643622099, 35, 0x00cc), Mortgage(19526.67322099471, 17727.382945676065, 35, 0x012c), Mortgage(65617.15650369032, 57111.24672998119, 35, 0x00e4), Mortgage(71985.49085058103, 66256.93998515481, 35, 0x0150), Mortgage(25722.712623363528, 21305.90217449096, 35, 0x00b4), Mortgage(71028.21005735228, 66089.30752769006, 35, 0x0174), Mortgage(3347.742921636527, 2851.7572160066284, 35, 0x00cc), Mortgage(15252.831234654666, 12633.789247966117, 35, 0x00b4), Mortgage(29254.931188538572, 26926.84591193822, 35, 0x0150), Mortgage(10373.845603990827, 9311.443025583363, 35, 0x0114), Mortgage(24883.87469920148, 22029.846243895114, 35, 0x00fc), Mortgage(5197.370255211146, 4802.424336954226, 35, 0x015c), Mortgage(45093.55794557987, 38412.710377371775, 35, 0x00cc), Mortgage(32748.259480929257, 27896.432752591456, 35, 0x00cc), Mortgage(42417.01522223711, 39706.65370743232, 35, 0x018c), Mortgage(68349.55104132737, 63155.698213274736, 35, 0x015c), Mortgage(21942.28616754002, 19270.15057260557, 35, 0x00f0), Mortgage(33735.034285195885, 27942.4394642052, 35, 0x00b4), Mortgage(6407.278389567815, 5109.096311565963, 35, 0x009c), Mortgage(72060.45715203707, 68129.67969795348, 35, 0x01bc), Mortgage(18200.318043094252, 16681.571069569472, 35, 0x0144), Mortgage(44597.344665271106, 41496.295966371435, 35, 0x0174), Mortgage(17767.57988578167, 16043.094044631598, 35, 0x0120), Mortgage(31928.773431588143, 26446.32909621762, 35, 0x00b4), Mortgage(28199.915048295577, 22953.487428517587, 35, 0x00a8), Mortgage(68461.08458115987, 64426.025942768036, 35, 0x01a4), Mortgage(2463.0732653628183, 2236.112752242762, 35, 0x012c), Mortgage(19493.821219176803, 17497.42694873382, 35, 0x0114), Mortgage(31341.055573718793, 25959.527436948123, 35, 0x00b4), Mortgage(23126.158465927227, 18823.67328796793, 35, 0x00a8), Mortgage(5009.1654195585, 3782.56938272331, 35, 0x0084), Mortgage(61052.47284100545, 55126.84168255119, 35, 0x0120), Mortgage(22163.430408706008, 18635.331138960348, 35, 0x00c0), Mortgage(63717.81925413997, 48115.21522199015, 35, 0x0084), Mortgage(5183.203852532242, 4652.383427055375, 35, 0x0114), Mortgage(53160.235496234876, 49120.612188319996, 35, 0x015c), Mortgage(38157.88244083735, 31605.84664510783, 35, 0x00b4), Mortgage(15068.63643427696, 12559.731157477532, 34, 0x00b4), Mortgage(23741.693778535126, 21310.267897628182, 35, 0x0114)];House[House(0x0032, Moita, NotSocialNeighbourhood, 1.0, 42), House(0x0029, Moita, NotSocialNeighbourhood, 1.0, 55), House(0x0019, Moita, NotSocialNeighbourhood, 1.0, 67), House(0x0020, Moita, NotSocialNeighbourhood, 1.0, 87), House(0x0025, Moita, NotSocialNeighbourhood, 1.0, 51), House(0x0086, Moita, NotSocialNeighbourhood, 1.0, 45), House(0x005f, Moita, NotSocialNeighbourhood, 1.0, 100), House(0x004e, Moita, NotSocialNeighbourhood, 1.0, 95), House(0x0046, Moita, NotSocialNeighbourhood, 1.0, 92), House(0x003b, Moita, NotSocialNeighbourhood, 1.0, 88), House(0x0038, Moita, NotSocialNeighbourhood, 1.0, 98), House(0x0045, Moita, NotSocialNeighbourhood, 1.0, 32), House(0x0045, Moita, NotSocialNeighbourhood, 1.0, 93), House(0x003d, Moita, NotSocialNeighbourhood, 1.0, 55), House(0x0046, Moita, NotSocialNeighbourhood, 1.0, 50)];Dict{HouseLocation, Float64}(Moita => 3.2526911144556845)
2;6;2.6899175083391085e9;1.2277126779458629e8;1.7110924955580487e9;1.8382621692152364e9;939.6556393123975;Dict{HouseLocation, Int64}(Moita => 53);Dict{HouseLocation, Int64}(Moita => 2171);Dict{HouseLocation, Int64}(Moita => 71);Dict{HouseLocation, Int64}(Moita => 1876);1165.628713175598;0.2;0.15;1.0;1.0;132;4;29;58;27559;5.443456640535824e6;5.744491991044639e6;1.678388702275334e7;5.4978e7;0.0;548851.1449857455;5.691651774166857e7;4.013263071891094e7;3.2552121282585938e7;Dict{Any, Any}(Moita => Transaction[Transaction(0x0032, 38904.079970480314, Moita), Transaction(0x0029, 35832.30114453577, Moita), Transaction(0x0086, 178594.206923081, Moita), Transaction(0x0044, 85416.65640757889, Moita), Transaction(0x003d, 81437.960038059, Moita), Transaction(0x0035, 33954.922860208, Moita), Transaction(0x0030, 53949.82277924644, Moita), Transaction(0x0024, 39327.118997197445, Moita), Transaction(0x003d, 74576.96455798567, Moita), Transaction(0x005e, 54189.15196678401, Moita), Transaction(0x0030, 40396.463196025696, Moita), Transaction(0x003e, 72791.7733114259, Moita), Transaction(0x002b, 52034.02816539732, Moita), Transaction(0x0056, 48673.271026662864, Moita), Transaction(0x0045, 107545.3489612063, Moita), Transaction(0x0025, 48612.71931493816, Moita), Transaction(0x0033, 47200.83792798497, Moita), Transaction(0x0030, 37437.190457386685, Moita), Transaction(0x0051, 50215.8893794044, Moita), Transaction(0x0031, 56433.81989451735, Moita), Transaction(0x002a, 24815.265932714923, Moita), Transaction(0x0037, 61598.76081929998, Moita), Transaction(0x0037, 35069.64445278282, Moita), Transaction(0x0059, 95192.88557795604, Moita), Transaction(0x0030, 63752.48874914412, Moita), Transaction(0x0035, 50042.75266965518, Moita), Transaction(0x0035, 59243.91749974901, Moita), Transaction(0x0024, 28073.71475967505, Moita), Transaction(0x0046, 91378.09197407778, Moita), Transaction(0x0020, 48146.51189343483, Moita), Transaction(0x003b, 89082.70218839202, Moita), Transaction(0x0014, 17637.196661538215, Moita), Transaction(0x005f, 154302.83861356936, Moita), Transaction(0x004e, 122584.7177101407, Moita), Transaction(0x0045, 83710.72121788772, Moita), Transaction(0x003f, 71706.23188735986, Moita), Transaction(0x002e, 28576.045716047654, Moita), Transaction(0x0057, 84976.5032427263, Moita), Transaction(0x002c, 25155.79208693802, Moita), Transaction(0x0042, 82707.0165078988, Moita), Transaction(0x0033, 33272.514763121675, Moita), Transaction(0x0019, 34976.20103900555, Moita), Transaction(0x0046, 107766.04130660293, Moita), Transaction(0x0038, 87519.84776403426, Moita), Transaction(0x002a, 38499.509685508514, Moita), Transaction(0x0033, 67287.27169546236, Moita), Transaction(0x0030, 47099.75051632985, Moita), Transaction(0x0033, 31120.587149891955, Moita), Transaction(0x0024, 46072.76411603575, Moita), Transaction(0x0037, 60743.102265708636, Moita), Transaction(0x0047, 37820.63051730281, Moita), Transaction(0x002a, 54623.79300538641, Moita)]);Dict{Any, Any}(Moita => Transaction[Transaction(0x0127, 2056.1979916666664, Moita), Transaction(0x00b8, 1230.9441281805773, Moita), Transaction(0x0094, 995.7205354220843, Moita), Transaction(0x008b, 926.5492352641627, Moita), Transaction(0x0061, 699.3376502387389, Moita), Transaction(0x005d, 644.2095967265179, Moita), Transaction(0x0055, 576.9448365604002, Moita), Transaction(0x0060, 633.5140708306362, Moita), Transaction(0x0055, 568.3413369896019, Moita), Transaction(0x0033, 360.52635683420357, Moita), Transaction(0x003c, 363.8261744042589, Moita), Transaction(0x0035, 342.04574004763884, Moita), Transaction(0x0078, 693.7215820071427, Moita), Transaction(0x003c, 387.2515136795031, Moita), Transaction(0x0063, 603.0853839336592, Moita), Transaction(0x004c, 513.7369138695437, Moita), Transaction(0x004c, 524.1673464143907, Moita), Transaction(0x005d, 564.6873442395527, Moita), Transaction(0x0034, 287.15963656953494, Moita), Transaction(0x0024, 270.70737615918245, Moita), Transaction(0x0017, 147.59600714666743, Moita), Transaction(0x00c1, 936.8650072554832, Moita), Transaction(0x0052, 506.2404317711916, Moita), Transaction(0x0055, 340.57673282190154, Moita), Transaction(0x0027, 243.54730905588409, Moita), Transaction(0x0027, 196.23463831585423, Moita), Transaction(0x004b, 491.1742267206506, Moita), Transaction(0x002b, 187.6135540079155, Moita), Transaction(0x002a, 247.00361566464775, Moita), Transaction(0x0017, 110.78344214880713, Moita), Transaction(0x005e, 338.77585822278934, Moita), Transaction(0x0037, 354.4334605816936, Moita), Transaction(0x0035, 313.51811173722444, Moita), Transaction(0x0018, 141.19601149994392, Moita), Transaction(0x0024, 208.8247288913075, Moita), Transaction(0x0037, 334.874796548462, Moita), Transaction(0x0037, 222.050742233285, Moita), Transaction(0x004f, 270.9008616929627, Moita)]);Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 2, LessThan125 => 2, More => 0, LessThan50 => 1));Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 1, LessThan125 => 0, More => 0, LessThan50 => 0));Dict{HouseLocation, Dict{SizeInterval, Int64}}(Moita => Dict(LessThan75 => 203, LessThan125 => 499, More => 1005, LessThan50 => 120));House[House(0x0021, Moita, NotSocialNeighbourhood, 1.0, 92), House(0x003c, Moita, NotSocialNeighbourhood, 1.0, 25), House(0x0037, Moita, NotSocialNeighbourhood, 1.0, 7), House(0x0076, Moita, NotSocialNeighbourhood, 1.0, 57), House(0x0075, Moita, NotSocialNeighbourhood, 1.0, 22)];Mortgage[Mortgage(7991.321811488491, 7315.66469080028, 34, 0x0138), Mortgage(4540.660847833227, 3786.3138948048063, 34, 0x00b4), Mortgage(151625.79780684746, 139988.66247387178, 34, 0x0150), Mortgage(69350.29427789677, 65710.34090459616, 34, 0x01bc), Mortgage(56761.4897231285, 52957.89359014248, 34, 0x0174), Mortgage(33873.24273542818, 29628.967293199585, 34, 0x00e4), Mortgage(5598.216754039, 4849.295898918453, 34, 0x00d8), Mortgage(31983.980428858697, 14115.33670156137, 34, 0x003c), Mortgage(11076.979667521424, 9689.04780802588, 34, 0x00e4), Mortgage(2358.5235405324784, 2159.113072269191, 34, 0x0138), Mortgage(62009.0742993741, 57853.83671900737, 34, 0x0174), Mortgage(42371.12268364173, 39763.320763455566, 34, 0x018c), Mortgage(23260.140667297877, 19678.574449375017, 34, 0x00c0), Mortgage(90840.3209492488, 86416.64573853285, 34, 0x01d4), Mortgage(13612.860387256049, 12402.1964832299, 34, 0x012c), Mortgage(37262.04981466429, 34652.58971595858, 34, 0x0168), Mortgage(13922.657141470128, 12684.441368311276, 34, 0x012c), Mortgage(9464.559684976899, 8415.80900771361, 34, 0x00fc), Mortgage(48183.251388208715, 45337.11557011924, 34, 0x0198), Mortgage(32621.7484567077, 28534.283700564007, 34, 0x00e4), Mortgage(13015.508819421735, 12104.033173353891, 34, 0x0168), Mortgage(60051.800829175445, 50075.30302468184, 34, 0x00b4), Mortgage(31129.534785566175, 28051.03297614887, 34, 0x0114), Mortgage(43297.80954799542, 39812.38743462785, 34, 0x0144), Mortgage(27836.789523165764, 25228.47417093114, 34, 0x0120), Mortgage(781.6916196454949, 721.697533559593, 34, 0x0150), Mortgage(64750.76430709931, 53993.6204907691, 34, 0x00b4), Mortgage(38083.58759092458, 35834.028675720205, 34, 0x0198), Mortgage(122851.74788774943, 111925.89009716653, 34, 0x012c), Mortgage(84403.9248447754, 62133.97012863993, 34, 0x0078), Mortgage(48612.41152218096, 41647.474548523125, 34, 0x00cc), Mortgage(55510.01603216106, 47556.82566442283, 34, 0x00cc), Mortgage(5597.06873054065, 5252.58773361505, 34, 0x018c), Mortgage(63914.243687973896, 58769.22317458533, 34, 0x0144), Mortgage(69923.38442248524, 66389.5741890196, 34, 0x01c8), Mortgage(6169.141715192836, 5396.15588428402, 34, 0x00e4), Mortgage(7240.060898385822, 6684.393131342447, 34, 0x0150), Mortgage(78048.72308808338, 59540.33330141445, 34, 0x0084), Mortgage(53410.8517002238, 48660.74126073895, 34, 0x012c), Mortgage(30928.95346446504, 29365.856180690516, 34, 0x01c8), Mortgage(34258.979409782914, 30870.996555933507, 34, 0x0114), Mortgage(12931.837986226434, 10783.45190127535, 34, 0x00b4), Mortgage(4318.333704588913, 3699.625001566423, 34, 0x00cc), Mortgage(27269.047993381944, 23070.195437630842, 34, 0x00c0), Mortgage(2949.1412396765154, 2370.74926430706, 34, 0x009c), Mortgage(40887.36361057582, 38567.365309064575, 34, 0x01a4)];House[House(0x0033, Moita, NotSocialNeighbourhood, 1.0, 39), House(0x0021, Moita, NotSocialNeighbourhood, 1.0, 92), House(0x003c, Moita, NotSocialNeighbourhood, 1.0, 25), House(0x0037, Moita, NotSocialNeighbourhood, 1.0, 7), House(0x0076, Moita, NotSocialNeighbourhood, 1.0, 57), House(0x0075, Moita, NotSocialNeighbourhood, 1.0, 22)];Dict{HouseLocation, Float64}(Moita => 3.2674361647375676)
