-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,9.186616718648635,9.163041334741486,9.368312518215767,8.95013918838611,8.487282166198117,8.78785640299431,8.678861634972167,8.680688085792182,8.54856454269093,8.43190551616732,9.331578670158606,8.946161467803028,
Cascais,11.530352531481746,12.023839225812146,12.618642585523897,12.397840388942424,11.355987126187149,10.319237357784784,10.897987863834771,10.402445284838993,10.664267254232909,11.158148037958666,11.506977272884743,11.518603856131197,
Lisboa,12.468947367142286,12.597050266043784,12.778741309822362,13.137260465535421,13.342313765486722,14.54639108298333,13.300330157018585,11.763043838524029,12.599476759853067,11.724299185945306,10.512912566163232,12.480236857984808,
Loures,8.195682276391103,7.615514598185475,8.413066615047336,7.042449562006071,7.931752520686099,6.793809416712461,7.079608756244808,7.491028763778779,6.7779353258041635,5.877011129731372,7.226310821782295,7.293111216389282,
Mafra,7.185636082729637,5.548624640659479,6.669722920461826,5.013748061089213,6.7696343920250674,5.605521086697346,5.546754805020058,6.730527995901233,7.092000875259613,7.5429096025281215,7.344488506080027,5.436300046101091,
Odivelas,8.901093791390789,8.656570415224651,8.124643012740995,8.007263920343137,7.842360465898893,8.262099421225727,8.470314678718388,8.287813285708447,7.995950352506842,7.915959697199028,7.983161006277358,7.759160139972813,
Oeiras,8.0807102961344,7.772855209330692,6.838535495633149,6.966234278380396,6.664308206121166,6.643043760524181,5.990180930313401,6.189904868397722,5.679353427358967,5.735626997816148,5.865708049167082,5.83515120948214,
Sintra,7.988081988461222,7.053634505391523,7.764575088139925,7.379805734417225,7.985880090002242,7.626278552450202,6.666659212079976,7.24201003869958,6.678039296995471,5.778638536593794,6.848433815878316,6.774642713361846,
VilaFrancaDeXira,7.77800670248899,6.13575434604528,7.561286928360666,6.754789925429461,5.811924044141137,7.295617449334582,6.472885311183804,6.125501065374244,6.77812200293042,6.776927799479165,6.325280981312674,6.412843301685107,
Alcochete,9.125646473884487,8.649365989051145,8.512077096280969,8.125803487410748,6.6049498679695535,8.521097128091316,8.299558044781708,0,4.545439653900952,7.371591825408446,0,0,
Almada,9.055897470162712,8.593803663764831,8.924880642337367,8.672643788627706,7.818978230382319,8.215156159798674,7.048224779457819,8.40437526378631,8.162202295070633,7.24625484525146,6.324972971486551,8.024150857109774,
Barreiro,7.462831351050689,9.033484574765415,7.920447982211149,7.425713485959156,7.128598543987128,6.656128233880381,6.572045824981268,6.4768994025526885,6.268454478616315,6.3982764638003005,5.918920888259836,5.020710210025375,
Moita,6.929486744571812,5.961654619898006,5.9648416345449755,5.956983851667994,5.805161350757602,5.654484486444709,6.145609693446879,4.899534545623412,5.389598870127189,4.96839555846738,5.503760718457639,4.3033471438794795,
Montijo,6.903674239984822,6.116007208916881,7.310398842314125,6.077556069908166,5.673492006598626,6.388121350187525,7.05249543506485,6.413710593967001,8.403498079071046,5.498653035453709,5.134999992061441,6.073488185767553,
Palmela,6.804292965570678,7.429486166169793,7.563562278756134,5.70411862349553,5.737888140089411,6.786582896432495,5.637341776695153,5.3225291676456825,6.34988319767207,6.852177860138834,6.617122304319196,8.219509797022049,
Seixal,7.486274237506164,7.371126249542843,6.248457972788103,7.125036716617947,6.925465167943745,6.5335397716497585,6.161102113249968,6.826105003939763,6.295719728704496,5.276241333218392,5.942786815766011,5.111517801688863,
Sesimbra,5.460269941361702,7.790491859039999,6.550182438951164,4.658454962628344,6.977353344840224,5.076434517606415,4.995196323191044,6.553759102173221,5.624002154475338,3.00027413848091,5.064188081772381,7.450058589822222,
Setubal,7.068256137838859,7.120946077276679,7.09760808864139,7.313839131388604,6.466230125995507,5.758149848650674,5.769883665729234,6.4477324704426255,6.375993693390082,6.114840725856833,6.287367780714332,5.089065470465936,
