-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,1846.7957120462597,2206.764925828804,2078.714902341626,2193.894375438096,2106.0117957185366,2162.571476532122,2061.074267974947,2213.049939023833,2128.606673161733,2289.145002471734,2210.1471996342552,2283.156366669615,
Cascais,2589.3323838016804,3055.500523408664,2926.696062796125,3163.6748074030056,3104.8635174400047,2979.3307159492974,3070.5535199546543,3177.590044183879,3051.5763232642603,2859.6820988009486,2972.5210613337877,3014.413102518634,
Lisboa,3339.877804816932,3790.129173400782,4185.275443012629,4214.51508251005,4250.8818493139515,4392.845283574774,4220.841194356096,4151.4889106157425,4279.48069134398,4047.9179590541626,4234.228776548729,4521.288676143052,
Loures,1719.2715905797377,1873.24256438663,1894.5068084476516,2023.5562067066023,2029.5355861394125,1970.8645125592927,2004.8228646851433,2144.124543214475,1898.2574101548416,2228.6832824750127,2088.3099527076297,2038.3032912465442,
Mafra,1661.421032734556,1972.8752875254822,1606.2056339514825,1783.71160913811,2109.632635628706,1897.8485482821036,2204.5044385367587,1980.0352812142946,2499.134749589114,2273.483084106598,2336.2201597218414,2406.7207736565406,
Odivelas,2006.548335424116,2203.638623853329,2388.128835238848,2043.2843536238904,2246.863053829617,2192.5146272711377,2176.4112307360992,2461.6806272143867,2052.3477378870334,1976.2057743552361,2157.8132957652138,2112.5772253177583,
Oeiras,2573.8349601361815,2482.1886070120263,2478.1459683867192,2240.748150111295,2407.6748162303866,2687.9686537889106,2477.739233848883,2575.0434721881143,2728.064821303018,2605.3622247528774,2804.8115232925797,2702.434757053526,
Sintra,1474.9477519297338,1471.1341844367164,1738.2961436814492,1672.087267627793,1692.9963525047167,1582.9267958464518,1653.863880816588,1679.8913674527098,1822.8650740397848,1912.5230329116584,1974.8456423436412,2077.905855221472,
VilaFrancaDeXira,1514.4788399273723,1400.8843003593788,1446.0327062439815,1618.5488090646938,1722.025882344748,1759.516233724547,1793.1637511432964,1761.597501909361,1875.4460207643292,1990.568349466374,1857.6709666142506,1952.6452427068268,
Alcochete,1523.399041150476,2031.5044590820341,2298.414774651842,2501.2722164674747,2964.4573628066373,1994.7707096352083,2234.4394326214597,0,3430.089483824193,0,2361.2911808441822,3600.200115538224,
Almada,1945.1666641812567,2096.9039863182384,2373.5577705870883,1975.0571825420268,2027.821113318037,1990.3577997623188,2167.461528251908,2363.5476693653527,2005.501057006278,2191.6056624955127,2262.200619307513,2424.1720800002554,
Barreiro,1172.4414800781153,1468.1439214847562,1246.6821240703969,1482.4293533827831,1458.5896049473165,1655.6081888522015,1809.627310958473,1400.5005165484504,1374.802402287508,1687.1107569803926,1672.9536631512465,1927.0323608922674,
Moita,993.044124647443,1139.6616412678552,1121.9694914626057,1282.637933958094,1157.6451855539694,1488.5931309680154,1332.5925270449861,1468.65867562309,1423.4905559760618,1431.9850085185012,1421.1496213461269,1487.180540910126,
Montijo,1438.0549242815123,1701.8894105201816,1804.8266203342873,1655.1880809682223,1797.2370406966006,1825.0296914015535,2325.8262411590663,2009.5560311924328,2188.7382973438557,1854.530409446095,2274.8373004253144,2361.2022117123825,
Palmela,1363.825803437484,1272.2219064839605,1389.6707026467432,1563.6390292162387,1767.7448853873682,2000.9735825984471,1890.7956261907284,1985.6486292473467,2076.176322006929,2289.229967748165,2157.547677560786,2199.744212019286,
Seixal,1530.6485253986725,1539.2280805028643,1714.0186211966263,1638.635668365858,1708.7332447609192,1707.9587241184045,1764.0121268139314,1879.0841266337397,1941.7090091157759,2055.7258578790847,1935.2201761983183,2240.8158043129583,
Sesimbra,1455.0508945014808,1651.5500630856336,1548.8283289832398,1571.6079884456049,1508.3057974469968,2150.3966634601757,1839.8925711890026,2081.1403683354656,2089.6713528364635,2308.3240867101667,2271.7794504004355,2252.329738888442,
Setubal,1360.528533381924,1516.392088554987,1521.5042332493101,1526.6352682273446,1658.280251860892,1527.2378410994506,1756.9643809753054,1721.354331458841,1817.3268294799486,1872.107249404346,1929.4178831961267,1698.818133445299,
