-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,11.219062625073644,12.861704408912605,13.523430650751166,13.507798794105856,13.791592653394227,13.718088793645453,14.05722071151929,14.314737638305683,14.583538840214409,14.101840972669953,14.905581659539415,14.955094328797056,14.877145087287298,14.408172412686396,15.44398208026982,15.044436206641322,15.431062021462447,14.963276975380317,15.080799461610892,15.616232504222298,15.927824572861795,15.988626593681099,15.514894570742758,15.312219680048294,15.698864165963382,15.465285097452368,15.527416027168044,15.65389634504905,15.988682754861335,16.40095617513883,16.19274850821767,16.392571190192616,
