-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Almada,1864,1882,1904,1961,1969,1997,1906,1942,2061,1912,2056,2011,
