-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,9.151583135412821,9.867012314976646,10.424971807164734,11.236634691934364,11.484846503864786,11.677060693690775,12.467791910874748,12.378962561707123,12.357725933521035,12.837200566287159,12.540614514194022,13.236736259122363,13.20885978061076,13.213905169480295,14.491236603327941,14.405846787007926,14.632459230800443,14.54228444375,14.17247191769395,15.264320664785737,
