Year,Birth Rate,Mortality Rate,Divorces,
2021,37.2557744556039,15.010873449700815,2.0361661163153477,
2022,35.356092907667104,15.572130028715744,2.13645915382489,
2023,32.91931322501572,16.810760301632993,2.5142519497084326,
