Year,Birth Rate,Mortality Rate,Divorces,
2021,7.289192715699938,14.938793508054788,2.0498819835624604,
2022,7.215259963943884,15.769370738714263,2.3358321433406584,
2023,5.853552658199862,16.616880984615207,2.062992046035667,
2024,6.638920615159686,18.08342811787769,2.103638545077482,
