Year,Birth Rate,Mortality Rate,Divorces,
2021,10.159969676120546,11.2305208549172,4.413664943840477,
2022,10.24097520980847,10.64010669372541,2.4970570241197447,
2023,10.973029054062321,11.488802212732285,3.4839159087799647,
