-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,9.090281953694209,9.82280113806463,10.685695609058314,11.293125054772121,11.197768816697401,11.572652232351007,11.3483520869651,11.982719313492964,11.754311123070613,11.989558327027048,12.277134247303168,12.25224448736317,12.299571571725416,12.301905534444442,12.729916013662484,12.561681448161819,12.915591853702056,13.18765849689063,13.172527222017846,13.574568902739726,
