-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,127,68,70,99,66,70,69,103,76,64,75,81,
Sesimbra,37,36,55,29,31,23,24,19,26,20,14,19,
Palmela,61,63,69,64,75,42,40,37,42,47,41,40,
