-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,10.211386689247359,9.987018559763683,7.749247202787124,6.9866342596459505,6.9428184372073325,6.742814793519452,5.8677708237638955,5.571368405849214,5.415050657153035,6.276575680010605,7.351732661606915,11.601272897881145,
Cascais,12.582377331802551,13.111348113918503,9.238790110322812,9.577532515075582,10.790144596327632,9.121619178597218,11.995588511338735,8.642527340118788,17.57578587906003,15.29848038434855,15.465727169722314,15.564681039703803,
Lisboa,13.765248289715068,12.189102578795962,11.287439991680586,17.946154722668624,17.65828745806956,20.74565805214724,21.658921646728086,20.388488978559465,22.340029243490385,22.74403664786753,20.927503626406136,23.269647512637864,
Loures,9.523692776451478,9.782636706603713,6.727977434385463,6.667715304836221,6.004792063474772,6.435101915567144,6.260277480327206,4.780754819346497,4.5022448333020835,10.172422707257272,7.6701375632125774,10.770710360112385,
Mafra,7.973228161550383,7.7129044222298395,5.374840971586691,4.7465914912096885,5.967922259006805,4.3073402239946486,13.420321217523693,8.239200486060307,11.520093463837693,13.08640119770857,12.230897150116196,16.50689332075597,
Odivelas,10.134858371870315,10.24682656379889,7.425282035681135,5.981089022289785,5.856085954517001,5.323323659058875,6.934056206114656,5.888531858124432,11.687199928501673,10.955443554668305,12.941507369398314,11.542294394842123,
Oeiras,11.796659904011191,12.19399594108521,8.791533877975489,7.936966604333724,7.849602065009297,7.580640239570531,9.718980802282312,6.746299143129043,7.572496056259911,11.484086180970708,10.613124095520632,13.60522990621072,
Sintra,8.636036354356467,8.648187929182406,5.9448213134450025,5.296913603077553,5.268978327851351,5.240487393165285,5.019736904150744,4.559022106371577,4.426315416842984,6.051790981886264,7.399859931065401,7.721472790131295,
VilaFrancaDeXira,8.299931344980195,8.745210548497564,7.094720466522274,5.7410985896212265,4.976596922034231,4.902164620924018,4.504805117518594,4.78651248805498,5.156217308262878,4.160901442044796,6.523113319423944,9.885563169619918,
Alcochete,7.523653241394338,6.937906831041549,5.8166330820730305,4.757774413064911,10.748176131709425,7.724580442389201,7.82949042338581,3.913036920458642,3.9355239177353427,4.097706645879319,6.381482042870694,10.913709209358075,
Almada,9.717957721586421,10.066415909649445,7.527444228538192,6.613720114307014,6.842479403568141,7.148249042826505,6.065876188820511,6.441414430275359,5.823901432523593,6.345864014011216,9.472407220608433,9.995076955673381,
Barreiro,7.649721142639014,7.183265202231879,5.7871077948721155,5.466338243956766,5.029398474605349,4.630654754020786,4.838216264054162,5.069266875856837,4.2134505384631975,4.621541399425644,4.262719308595102,4.6202254403122245,
Moita,6.280984897434962,5.559749152230529,4.771772014287045,4.873693307539861,4.0376943459363765,4.239740795216908,3.665359209626665,3.667311574639294,4.359994589785856,3.5856427404770654,4.190458772842358,3.0514331875106135,
Montijo,7.730073894280373,7.426153502194381,5.275856985965374,5.0952183315259685,4.8266932443340975,4.82878802540121,4.589685811509255,10.429895037776134,4.4366873261516675,11.015630276519952,8.1220782594916,10.871715597838797,
Palmela,7.240135617619295,7.32691615330223,4.723771292271264,4.52962452421779,4.237341313728059,5.111085026122295,4.029378617199354,8.063364441523936,4.919063070244589,8.496374439844253,12.161114266541311,8.79081056573199,
Seixal,8.03180717088673,9.585076235172586,5.904288805730197,5.354608065544497,5.009850173611112,4.809160786060049,5.8381139721615884,7.8052368894442425,6.057136481844415,12.393411761071379,13.708801163346433,11.070612517444966,
Sesimbra,7.228483991715997,5.716439791522694,4.818769977538856,4.379032603794267,4.057063647738236,5.179822032207782,10.543387781635802,3.5906021169950284,13.578069297132153,0,8.854701733998457,6.996294621295174,
Setubal,8.015991338653176,8.476426828085113,6.301974715186781,5.330005159871442,5.2145040272830565,4.6383020004780295,4.296020303303525,4.950996836771999,6.679986949207329,6.945275624130616,8.851704459332371,6.441993048573475,
