-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,1145,1270,1293,1376,1343,1404,1465,1543,1576,1639,1618,1745,
Sesimbra,1417,1648,1777,1895,1926,2014,1978,2218,2298,2393,2400,2440,
Palmela,1115,1465,1612,1757,1896,1975,2138,2288,2386,2390,2451,2511,
