-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,9.626749385084613,9.119700854111873,9.214916895639657,9.372776339574349,10.399786951440554,11.094482242039632,10.965705430160899,8.95245642916196,9.187071988818484,14.900299922228317,10.12605527956312,11.619969205042418,
Cascais,11.085893075638168,12.120092603063908,12.987162169440625,12.065151666895439,13.318807109301742,13.78524488086592,12.680876440165436,11.829167291287208,13.646279831937424,11.956736997819418,13.075034453014027,14.545838356178011,
Lisboa,12.461690078517542,12.75669094896193,13.664652915868674,15.024576594219209,16.849917935507584,14.251373969418497,14.69173072395532,16.416643268787247,15.405000961007968,19.674661917401956,16.188830774496648,17.365364342605876,
Loures,8.508721894217405,8.120411082897055,9.602459614780573,9.95724199857435,10.877809118726447,8.325410592538796,6.87356803270865,8.068371576518844,8.365478081683534,8.895438750680484,12.106800753560723,10.342851301869924,
Mafra,6.759926030616082,6.745683617517789,10.92999135291305,6.87476923314798,6.854866916303597,6.679462766147886,7.004896819546329,10.149758965929788,8.561741914307271,8.812236211622805,13.257326858083063,10.651554028410853,
Odivelas,8.85546901329607,8.232147488544198,9.605769938116994,9.742486628053825,8.422563452477647,9.267984682823126,8.494575586318476,8.976125825750067,10.678064873474378,8.778584943271648,9.08243733882272,8.92774133874413,
Oeiras,10.688546684065228,10.175304952796436,12.414643241656968,11.80762482660871,10.021494259168884,12.931897604095118,10.221806058336842,11.382530644527321,11.45660459426227,13.88916023302636,10.859777723241582,12.329742160286344,
Sintra,7.611545910470223,6.999958086964282,7.283514348572087,8.695321706067697,7.152917118034738,9.762960867266298,9.40733805292077,7.698189292809988,8.70328928374559,8.784836980705764,9.444931456048018,10.04025793956277,
VilaFrancaDeXira,7.534881437023169,6.67620144025019,7.743082641294994,8.294908992343993,6.642921906087421,10.708742019960823,8.597322650029847,7.466182972474066,8.728521316497174,8.164167518456619,6.969700630767513,9.317933176673034,
Alcochete,6.601608411128368,7.9423036533844265,0,7.003076136525081,8.030752266479466,7.816109011101247,9.212273147049476,7.882621406159487,0,8.148661543419083,0,8.6218298009744,
Almada,8.822722709078079,8.416395078451748,10.20867622792054,11.165419697746534,8.659023372012221,9.159321833227175,10.827256627732648,8.680898981223146,9.528409779343107,11.910849476285726,10.90191535455963,8.524682997756464,
Barreiro,7.267869216096503,6.524202554255324,6.884776402244908,8.136338466313129,6.67043166619639,8.67904843467474,8.010639500132024,9.563796849032697,10.951187150782474,8.976899204195472,7.890045297433637,11.573830528158513,
Moita,5.984105211615724,5.613482942607548,9.269261915762147,8.939511689643728,6.401993526978754,6.484996347076914,8.95761380553687,6.658013661594698,6.5679051858709165,6.353714562371772,6.016249387433517,5.562953717307472,
Montijo,7.034738573352383,6.5176975066460985,7.926484220575494,9.66443256299762,8.745679172449211,0,8.411424381881877,5.516054327332282,8.3162196513443,10.900627333333334,6.403744107698995,9.353784907341435,
Palmela,6.239524827638809,6.539735547091945,7.313806665951209,6.710047243512328,5.858138241085369,10.175125941154846,4.8243830828140615,9.413809830004135,5.5525,6.500018529345441,7.295287532381907,10.340472056274235,
Seixal,7.156039526796109,6.852930337152649,7.575062844417634,9.145247296835933,8.605520961049994,7.267597277500565,7.227517710425687,8.105806220107565,9.477330728523171,6.933868172873985,8.87892962825212,9.521121775767705,
Sesimbra,7.057760603877793,6.47846138207752,5.017374803198804,8.019927762840945,7.839082503542229,0,0,8.304620306548136,8.709877255938885,6.980711532557443,8.252914594822313,0,
Setubal,7.141837608868824,6.492120447200799,6.784188363296795,10.440755914056195,7.11039407175302,8.796857496662033,7.365772562300265,6.4576138474293225,8.191140974561609,9.260367984423006,6.179193248564677,11.434860635173509,
