Year,Birth Rate,Mortality Rate,Divorces,
2021,8.630600144992192,10.095524872213591,0.9311609356146724,
2022,9.668029054045865,9.973263029690846,0.954865649629452,
2023,9.660623574466632,9.288536941998247,0.8300790469629454,
2024,9.597778349409781,9.90183524747743,1.0232582959054266,
2025,9.271585160087922,9.112074998520324,0.9174868798796953,
2026,7.883818806115291,8.705034316450707,1.050459097106188,
2027,9.905625472630978,8.079107181271048,0.8940672636317144,
2028,8.60845748108333,9.145740723566053,0.7452299027377174,
2029,8.388178802050978,9.384969781283386,0.7425108909906258,
2030,8.107343554060435,9.127804495284497,0.9674596567604836,
2031,8.796529895955382,9.022707577949335,0.8110087285079512,
2032,8.344602713675771,8.434471410841597,0.8534716097057911,
2033,8.07221645092701,9.378690527620005,0.9171495334304575,
2034,7.590508275746357,9.436364239321358,0.9291884816548488,
2035,7.715176983773153,9.983830560716607,0.7688459991071263,
2036,6.971476299835794,9.368018374853506,0.706955801585916,
2037,6.898466219067502,9.458561858884215,0.6846043703760044,
2038,6.845775683661376,9.429928959721193,0.8019386406610107,
2039,6.412454904658768,10.428392181642055,0.8159944036720389,
2040,6.674756577291309,9.668084351035324,0.9962550512737487,
2041,5.895645339187386,11.292051803910583,0.9678300163666377,
2042,6.322157619297671,10.685520906923843,1.0476950089605153,
2043,6.006405494546778,10.123634032635152,1.0553034696592152,
2044,5.8856684219173285,10.539118098247279,0.8121315447324607,
2045,5.595200153205637,11.216219853080649,0.8754724080764016,
2046,5.256871359542922,12.039595984044464,0.8077036252862694,
2047,4.706561481150095,11.581765535973943,1.161192500954163,
2048,4.586920736846427,12.30725660363293,0.9987515322246487,
2049,4.986573496367508,12.830894955705874,1.0977621099848283,
2050,4.780758115831776,12.520971107360245,0.871519390281761,
2051,4.851882730104264,12.984504273153943,0.9243947577190487,
2052,4.872908164777946,12.719305566108309,1.074903885784341,
2053,4.732437005017724,13.222178281879355,0.8782931538927031,
2054,4.430665046610469,13.46510836803178,0.7134754629608733,
2055,4.868977548433061,13.05634535493722,0.9007258505239703,
2056,4.354805072886043,14.000109450680892,0.7143105609928455,
2057,4.234158736643235,14.50559574636791,0.8968870660560091,
2058,4.077196955633339,14.206445589645543,0.7680954131703239,
2059,4.508734150742618,14.891159489418492,0.9533287556058304,
2060,4.406133461823244,15.642302765143445,0.8664182386523953,
2061,4.188562161369831,15.666458121595728,1.022617003531618,
