-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,159,113,75,69,69,73,48,62,58,46,52,42,
Sesimbra,41,33,22,12,14,16,12,6,8,5,8,3,
Palmela,67,41,21,41,22,32,15,14,8,12,15,12,
