Year,Birth Rate,Mortality Rate,Divorces,
2021,81.17266789470656,15.095839162453116,2.4579287699890835,
2022,79.86891724284324,15.667878379363605,2.3607549419977634,
2023,77.60172286638006,16.191191731593353,1.9921863037759662,
