-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,10.532460367412071,11.68309133437549,11.755226041276561,11.976021460699517,12.20453943233547,12.63349593149028,12.865586976591414,12.984801598158555,13.219547030573922,12.953150530087397,13.049701706677697,13.22207540755801,13.203550449738431,13.159423023463736,13.318243446990929,13.386664324230457,13.498440656610457,13.397174636573629,13.887931692988264,13.992275353354188,
