Year,Birth Rate,Mortality Rate,Divorces,
2021,37.977973877039744,14.8357403034574,2.7415520814785945,
2022,34.8801203864945,16.041754392050223,2.7349027673029944,
2023,35.46262860807778,16.842843004861955,2.5590319130800805,
