Year,Birth Rate,Mortality Rate,Divorces,
2021,27.11505474613658,15.223320167061237,2.2861374442093907,
2022,26.014704751319037,16.02944046791896,1.873307054501947,
2023,25.429871042967886,16.788188603748143,1.9987531369450484,
