-,2021/1,2021/2,2021/3,2021/4,2021/5,2021/6,2021/7,2021/8,2021/9,2021/10,2021/11,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2023/10,2023/11,2024/1,2024/2,2024/3,2024/4,2024/5,2024/6,2024/7,2024/8,2024/9,2024/10,2024/11,2025/1,2025/2,2025/3,2025/4,2025/5,2025/6,2025/7,2025/8,2025/9,2025/10,2025/11,2026/1,2026/2,2026/3,2026/4,2026/5,2026/6,2026/7,2026/8,2026/9,2026/10,2026/11,2027/1,2027/2,2027/3,2027/4,2027/5,2027/6,2027/7,2027/8,2027/9,2027/10,2027/11,2028/1,2028/2,2028/3,2028/4,2028/5,2028/6,2028/7,2028/8,2028/9,2028/10,2028/11,2029/1,2029/2,2029/3,2029/4,2029/5,2029/6,2029/7,2029/8,2029/9,2029/10,2029/11,2030/1,2030/2,2030/3,2030/4,2030/5,2030/6,2030/7,2030/8,2030/9,2030/10,2030/11,2031/1,2031/2,2031/3,2031/4,2031/5,2031/6,2031/7,2031/8,2031/9,2031/10,
Raw Salaries Paid,1.627686309634868e8,1.629018675331279e8,1.628017767557812e8,1.625473581206239e8,1.6233395620911515e8,1.6217550623213604e8,1.6205255503020874e8,1.6197908776588556e8,1.61763206520991e8,1.6152886360333458e8,1.6137697567177248e8,1.612609668160439e8,1.6111759338885495e8,1.6096456630750093e8,1.608766212753654e8,1.6072709075619695e8,1.6054867278176928e8,1.6038270452156356e8,1.6024176008369857e8,1.6001919708635506e8,1.5996599172900966e8,1.5978848680146e8,1.5973944112322876e8,1.595389863278139e8,1.5947134844015864e8,1.5923882986520803e8,1.5918253276166525e8,1.5904516126723891e8,1.588610051610415e8,1.5879136268640867e8,1.5860943524484324e8,1.5854497451619822e8,1.5836978956380457e8,1.5827764886973965e8,1.581281433989079e8,1.5798303226796907e8,1.578101174755215e8,1.5769407440609282e8,1.5748625130229324e8,1.5723226221015978e8,1.5714082822500128e8,1.56995519538595e8,1.567867154430239e8,1.5659894022354242e8,1.5642883495557502e8,1.5621189821994933e8,1.560350395347386e8,1.5604146150239778e8,1.5598580058776417e8,1.559155902186465e8,1.5581992454552123e8,1.5566841582885385e8,1.5550453357651308e8,1.5542291871224046e8,1.5529454525755337e8,1.5517684754843923e8,1.5507368587468928e8,1.5497748113229242e8,1.5492018610937652e8,1.547143087006268e8,1.545248552523452e8,1.5441198864640796e8,1.5422610446427345e8,1.5420062311797038e8,1.5405225976536524e8,1.5391848667276037e8,1.5376217527156368e8,1.536816332698986e8,1.535041941020329e8,1.5333882809578347e8,1.5321746004750314e8,1.529804293152115e8,1.5280021615338644e8,1.5270087167130432e8,1.5255132200635502e8,1.5240076343510455e8,1.5240238845770982e8,1.5225836135958624e8,1.5216249824146262e8,1.5213110440057534e8,1.5200511165953168e8,1.518891756393777e8,1.5183912396536672e8,1.5179531989948e8,1.5173796132901093e8,1.5167012434911624e8,1.515512536275011e8,1.5143493221942857e8,1.512653095377633e8,1.5109237433796972e8,1.5095489012911546e8,1.5088730960698184e8,1.5078804532750216e8,1.5068178767776242e8,1.5060061827620164e8,1.5037089011620095e8,1.502377615687009e8,1.5017908900869948e8,1.5004010959198087e8,1.5001564548057452e8,1.4991172183796933e8,1.4990259616271108e8,1.4975786462120047e8,1.496930677126044e8,1.4964550947130215e8,1.4951709531390786e8,1.4942213834026325e8,1.4932551740979624e8,1.491501014195338e8,1.491009065216165e8,1.490488764362524e8,1.4893536455760616e8,1.4877187209187672e8,1.486281268951578e8,1.4861061367067844e8,1.484739166751591e8,1.4828740469974047e8,1.4820748162645957e8,1.4801465874734527e8,1.478793717548464e8,
Liquid Salaries Received,1.1207441118042958e8,1.1216581224459712e8,1.1213427597207795e8,1.1199220615687303e8,1.1187012074312735e8,1.1178898999483334e8,1.11745952165973e8,1.1172781421872224e8,1.1159982403563666e8,1.114670491974401e8,1.1137426396790282e8,1.1131900282417677e8,1.1122603626572491e8,1.111489914300878e8,1.1111215936046101e8,1.1102687664515747e8,1.1091817914276809e8,1.1083625891901572e8,1.1075814700258145e8,1.1062647061877044e8,1.106196997673031e8,1.105086131965596e8,1.1048706604984185e8,1.1037982115921468e8,1.103753035419614e8,1.1026195116617928e8,1.102332554176491e8,1.1015150221559232e8,1.1005333989459789e8,1.1003839231729712e8,1.0994469078850022e8,1.0990393961777893e8,1.0980982182027085e8,1.0977623987096383e8,1.0969320798343225e8,1.095994580028274e8,1.0949072975441742e8,1.0944342032348144e8,1.093129681223278e8,1.0915149225901993e8,1.091062675249263e8,1.090310382571985e8,1.0890770953019807e8,1.0879840685288103e8,1.0869681671551658e8,1.0858897351239341e8,1.0850495931082395e8,1.0853567572675483e8,1.085353058084314e8,1.0850362135215867e8,1.0846146642233138e8,1.0837902166289422e8,1.0829266378840216e8,1.0826846513403258e8,1.081872802769367e8,1.0811400546827276e8,1.0807481035881725e8,1.0803223295496051e8,1.0801681971485604e8,1.0787936166555408e8,1.0777607731097186e8,1.0771394085197477e8,1.0762100861638486e8,1.0762068220185272e8,1.0754966913369702e8,1.07494378846519e8,1.0740632418988635e8,1.0736490117540604e8,1.0726979672370964e8,1.0717085009441999e8,1.0711845337962763e8,1.0697810506813364e8,1.0686633328658384e8,1.0682721872734682e8,1.0675301952661115e8,1.0667621245706205e8,1.0669364182044007e8,1.0661721953586486e8,1.0657809727175786e8,1.0658840502613422e8,1.065209894968218e8,1.0646824479033034e8,1.0646262999756601e8,1.0645383801516643e8,1.0644793974497741e8,1.0642155923224339e8,1.0636419929880281e8,1.062891906946342e8,1.0619032907786745e8,1.0607766810456851e8,1.0599523948451024e8,1.0596988299982537e8,1.0591901620812364e8,1.0587494293285124e8,1.0583362939903216e8,1.0568700201883392e8,1.0561519807101627e8,1.0559255876351912e8,1.055281615947752e8,1.0554586731496423e8,1.0548838350485006e8,1.0550752339196911e8,1.054252874168679e8,1.0540823180525349e8,1.0539471468199149e8,1.0532200265113747e8,1.052722540384855e8,1.0522035050321579e8,1.0510366472746083e8,1.0508926242545971e8,1.0506493640008795e8,1.0500809537063713e8,1.0490884435552734e8,1.0482053855824631e8,1.0483234418318635e8,1.0474216844377439e8,1.0462766747989483e8,1.0459726271974264e8,1.0448885615752567e8,1.0442026806858082e8,
Non housing consumption,4.796043936254795e7,4.800210125286604e7,4.806762270495664e7,4.7851674872086175e7,4.7910597533623755e7,4.781070892734273e7,4.783020645413034e7,4.791578776006197e7,4.780121094054566e7,4.7768977897956535e7,4.774759541731084e7,4.769601139833268e7,4.661174675822003e7,4.644267322945247e7,4.650391163241947e7,4.6588254297250204e7,4.6522735367107734e7,4.642118916322951e7,4.639639847469802e7,4.6454629661960125e7,4.636724673714005e7,4.6328531675550245e7,4.6342550955805525e7,4.630534754130981e7,4.514531019759756e7,4.5188755207470454e7,4.508829700899956e7,4.515227384857022e7,4.514294417131772e7,4.512192442328269e7,4.515725677484281e7,4.502641727240533e7,4.497937627137401e7,4.505211678053926e7,4.493542289566825e7,4.507193469393095e7,4.3876115089598715e7,4.38335122540591e7,4.38251519160973e7,4.379218780861284e7,4.384226892478329e7,4.37549708126645e7,4.3678484587646484e7,4.3743788304295585e7,4.363068909920538e7,4.358720228961856e7,4.357716019672819e7,4.358850278370932e7,4.26122140175148e7,4.256487057041735e7,4.253319279182518e7,4.2580756654727265e7,4.242718277735389e7,4.2479557572173156e7,4.250377882499038e7,4.2452774416764945e7,4.251549183534132e7,4.244552572445506e7,4.2457115181021124e7,4.23485312543466e7,4.130433688557724e7,4.12828995689228e7,4.1216791967297554e7,4.121923805922474e7,4.1198600846726604e7,4.109692152385442e7,4.119130030057507e7,4.1093224803002946e7,4.1095399346133895e7,4.108292939458015e7,4.1041649035279125e7,4.103327658128205e7,3.988719317746655e7,3.9885476771240324e7,3.99229097162215e7,3.990166575083462e7,3.989915587396728e7,3.9901465726374656e7,3.986997274985076e7,3.993627094581234e7,3.9801697075507455e7,3.9860565753663555e7,3.9867383407405265e7,3.98638816180985e7,3.877191843747241e7,3.881314747616755e7,3.881629468576459e7,3.8788547527323715e7,3.871477722433515e7,3.8698810821888216e7,3.8713772247460485e7,3.873871547794415e7,3.8694303866812214e7,3.865229992696017e7,3.865625369056342e7,3.863340307980946e7,3.7512390672604315e7,3.754398467981382e7,3.755605785920318e7,3.750147245270683e7,3.753715381466644e7,3.752486763645126e7,3.757099392879451e7,3.7608877110118866e7,3.7539306004829034e7,3.7509540104347855e7,3.751648574646186e7,3.751944924694571e7,3.640114316845963e7,3.645833476557975e7,3.6380085148339465e7,3.638614276924933e7,3.63471198647554e7,3.632708665580398e7,3.6373084576888725e7,3.645339626196255e7,3.630792022415307e7,3.631504263976221e7,3.6286166212401e7,3.6335147955138974e7,
