-,2021/1,2021/2,2021/3,2021/4,2021/5,2021/6,2021/7,2021/8,2021/9,2021/10,2021/11,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2023/10,2023/11,2024/1,2024/2,2024/3,2024/4,2024/5,2024/6,2024/7,2024/8,2024/9,2024/10,2024/11,2025/1,2025/2,2025/3,2025/4,2025/5,2025/6,2025/7,2025/8,2025/9,2025/10,2025/11,2026/1,2026/2,2026/3,2026/4,2026/5,2026/6,2026/7,2026/8,2026/9,2026/10,2026/11,2027/1,2027/2,2027/3,2027/4,2027/5,2027/6,2027/7,2027/8,2027/9,2027/10,2027/11,2028/1,2028/2,2028/3,2028/4,2028/5,2028/6,2028/7,2028/8,2028/9,2028/10,2028/11,2029/1,2029/2,2029/3,2029/4,2029/5,2029/6,2029/7,2029/8,2029/9,2029/10,2029/11,2030/1,2030/2,2030/3,2030/4,2030/5,2030/6,2030/7,2030/8,2030/9,2030/10,2030/11,2031/1,2031/2,2031/3,2031/4,2031/5,2031/6,2031/7,2031/8,2031/9,2031/10,
Home owners,68395,68445,68516,68611,68724,68844,68955,69068,69157,69273,69345,69460,69539,69684,69772,69883,69998,70150,70239,70341,70439,70547,70624,70709,70801,70905,71001,71113,71232,71350,71474,71581,71718,71836,71939,72091,72199,72335,72454,72575,72703,72819,72934,73058,73178,73283,73383,73440,73543,73618,73684,73781,73873,73941,74058,74158,74271,74388,74458,74606,74699,74814,74903,74971,75054,75162,75282,75370,75456,75548,75618,75709,75816,75920,76034,76143,76208,76285,76379,76489,76568,76626,76713,76796,76908,77003,77100,77188,77314,77465,77592,77669,77788,77928,77997,78133,78230,78362,78494,78584,78701,78835,78972,79098,79238,79342,79465,79581,79742,79855,79987,80093,80245,80398,80531,80659,80816,80940,81046,81157,
