-,2021/1,2021/2,2021/3,2021/4,2021/5,2021/6,2021/7,2021/8,2021/9,2021/10,2021/11,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2023/10,2023/11,2024/1,2024/2,2024/3,2024/4,2024/5,2024/6,2024/7,2024/8,2024/9,2024/10,2024/11,2025/1,2025/2,2025/3,2025/4,2025/5,2025/6,2025/7,2025/8,2025/9,2025/10,2025/11,2026/1,2026/2,2026/3,2026/4,2026/5,2026/6,2026/7,2026/8,2026/9,2026/10,2026/11,2027/1,2027/2,2027/3,2027/4,2027/5,2027/6,2027/7,2027/8,2027/9,2027/10,2027/11,2028/1,2028/2,2028/3,2028/4,2028/5,2028/6,2028/7,2028/8,2028/9,2028/10,2028/11,2029/1,2029/2,2029/3,2029/4,2029/5,2029/6,2029/7,2029/8,2029/9,2029/10,2029/11,2030/1,2030/2,2030/3,2030/4,2030/5,2030/6,2030/7,2030/8,2030/9,2030/10,2030/11,2031/1,2031/2,2031/3,2031/4,2031/5,2031/6,2031/7,2031/8,2031/9,2031/10,
Supply in Oeiras,116.0,88.0,72.0,57.0,59.0,50.0,49.0,49.0,44.0,41.0,42.0,37.0,46.0,52.0,39.0,37.0,43.0,41.0,35.0,38.0,25.0,26.0,28.0,28.0,34.0,24.0,33.0,24.0,17.0,32.0,27.0,24.0,21.0,20.0,18.0,16.0,24.0,17.0,15.0,19.0,23.0,18.0,40.0,26.0,25.0,17.0,18.0,18.0,20.0,38.0,31.0,17.0,12.0,28.0,20.0,20.0,20.0,29.0,26.0,31.0,37.0,27.0,28.0,31.0,28.0,25.0,38.0,27.0,37.0,36.0,41.0,41.0,27.0,18.0,41.0,53.0,36.0,41.0,35.0,34.0,40.0,25.0,23.0,44.0,34.0,30.0,31.0,26.0,33.0,29.0,46.0,39.0,33.0,27.0,53.0,53.0,47.0,49.0,49.0,51.0,61.0,60.0,53.0,56.0,79.0,80.0,80.0,103.0,106.0,101.0,112.0,117.0,127.0,130.0,136.0,130.0,145.0,145.0,142.0,152.0,
Demand in Oeiras,5796.0,5675.0,5622.0,5596.0,5590.0,5593.0,5599.0,5614.0,5628.0,5632.0,5622.0,5621.0,5627.0,5632.0,5630.0,5632.0,5627.0,5639.0,5642.0,5646.0,5650.0,5658.0,5657.0,5667.0,5682.0,5689.0,5720.0,5732.0,5740.0,5776.0,5789.0,5782.0,5817.0,5821.0,5834.0,5817.0,5843.0,5839.0,5826.0,5846.0,5853.0,5854.0,5884.0,5863.0,5848.0,5860.0,5872.0,5914.0,5913.0,5919.0,5911.0,5919.0,5914.0,5920.0,5907.0,5899.0,5890.0,5872.0,5857.0,5849.0,5814.0,5791.0,5778.0,5739.0,5715.0,5702.0,5685.0,5637.0,5629.0,5574.0,5532.0,5479.0,5424.0,5389.0,5367.0,5339.0,5282.0,5244.0,5227.0,5174.0,5165.0,5134.0,5105.0,5090.0,5068.0,5013.0,4990.0,4962.0,4954.0,4938.0,4947.0,4892.0,4837.0,4788.0,4772.0,4716.0,4627.0,4610.0,4549.0,4497.0,4447.0,4372.0,4321.0,4241.0,4171.0,4114.0,4038.0,3999.0,3953.0,3888.0,3871.0,3845.0,3831.0,3793.0,3766.0,3749.0,3742.0,3704.0,3682.0,3663.0,
