Year,Birth Rate,Mortality Rate,Divorces,
2066,4.12767486587693,30.106744182019618,1.204849243260215,
2067,3.9709417212467253,28.30856904133887,1.380681577573033,
2068,7.119392395089043,33.70026581756853,1.216826974728745,
2069,6.117003537046083,31.287018994194224,2.6207989439664923,
2070,5.096255482121974,34.48374342935657,2.463222800145243,
2071,6.208312364328407,39.366011705322265,1.4180404302048675,
2072,6.591470082858949,33.16085332150846,2.315962252439802,
2073,5.393323999649915,33.26235550555911,0.7185860405948713,
2074,6.890385109183172,37.707085018052865,2.3566008172080797,
2075,5.127499931326442,36.634931548733306,1.465098258802007,
2076,6.282616432081363,34.19554264406262,1.4772191095459815,
2077,4.303015338075712,39.654588477158676,0.9364457674886066,
2078,4.913394501860128,42.73063899794359,2.0800895913481385,
2079,4.983113572776365,41.592828120081954,1.1479475833139203,
2080,4.467249743970209,37.47522716756935,1.7484443961062488,
2081,3.141674768202091,43.999858803910044,1.7694029178316844,
2082,3.971516736357307,37.51239885593881,1.5859757794013618,
2083,3.6135435610135995,36.70839415257918,0.5999619412436854,
2084,5.103280404385361,45.871955987144105,1.425862742266902,
2085,3.5310193611183953,47.51254720619165,1.86892138644135,
2086,3.800342817054271,51.46742998646887,2.947634449603837,
2087,4.706730417400302,45.57868968616703,0.2144542140253056,
2088,4.557475867155128,45.35841146228676,1.5165806056792808,
2089,5.271302981432518,43.03826079385249,1.7568631101881338,
2090,5.766173563966961,45.335575368262816,1.1101971613732897,
2091,3.6047378369370344,44.61132324550771,2.2535779978198502,
2092,5.032729415167235,47.78751339044365,2.9694864817930564,
2093,5.3236744680020225,46.96471784866118,1.1567833677833925,
2094,6.811861408785694,52.174127768069546,1.1757707029986544,
2095,4.540210634769998,50.42476508670025,2.148403703237683,
2096,4.608716569673304,43.388827023764904,1.4561056713551435,
2097,6.142028909545415,53.33180041113552,2.450676957139744,
2098,5.507961236370787,51.33371183758586,0.7457121551081282,
2099,4.348522783654676,52.71698402485688,1.026256373597383,
2100,5.755305848864999,54.144583923618,1.0446997085867549,
2101,5.84560731595801,49.212767083736864,1.5972463406854815,
2102,4.0698959527475616,51.47804399874449,2.4407392593761132,
2103,7.419250114772111,46.96070635915096,2.196459756962962,
2104,5.575276561009452,58.11723989040344,1.6684691566114314,
2105,5.406778429355484,48.97565701840905,1.421772606291772,
2106,7.525157986506624,50.41094299159609,1.733548830513992,
2107,6.495432575731556,56.72255822127416,1.48588473054383,
2108,6.635408068409676,52.15204435091437,0.9070417327109638,
2109,7.997121078434567,48.27955700760832,0.30883261272390367,
2110,10.932058024139241,54.01649298235052,1.2513755695658604,
2111,8.234833724453763,53.27570108417264,2.2217293480648634,
2112,5.817196771536442,51.70509976255806,2.586450508347807,
2113,4.914482544183362,43.948776397894676,1.6390695360137977,
2114,7.968718590322674,47.201606211218376,1.0010090090810817,
2115,6.4126519232584585,45.23700329052745,1.6835606893161497,
2116,8.591191977219838,48.51542137400681,1.0324981739081263,
2117,10.835326501933169,50.02753317620569,1.0431156902438288,
2118,8.147778753757963,42.932480887715684,0.3557452863749555,
2119,7.569124830627577,50.07669665251716,0.3636363636363636,
2120,9.130964475489108,43.877642766978795,1.4611990990209403,
