Year,Birth Rate,Mortality Rate,Divorces,
2021,53.24806871455498,14.411996142469546,2.839776346401279,
2022,55.26772692097923,15.954922812535887,3.235821397334762,
2023,50.134587834115614,18.21724379524108,3.06859788834507,
