-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,9.400217996640816,10.348495579158673,10.521420488983384,10.930251401446666,10.559596228743725,10.884494950340802,10.59551866159636,11.131263057134273,11.434453484755329,11.364899509608989,11.437859474381348,11.106731907287468,11.573450467779129,11.759941140502704,11.823147528195696,11.718363948267822,11.893387457694693,11.65004242616676,11.72920421594522,11.946349701605675,12.013916331204854,11.832657168222948,11.72846146975219,12.133243763971961,11.995602916672215,11.748999344405595,11.889930164714501,11.87113936129903,12.056099415381105,11.844005602690885,11.982788263269244,11.989689344074755,
