-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,2863,2911,2976,3019,3088,3257,3184,3289,3227,3251,3197,2991,3305,3497,3122,3103,2982,3105,2924,2853,3074,2829,2793,2966,2666,2691,2700,2741,2719,2656,2758,2651,
