-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Sesimbra,49,52,34,46,38,46,36,25,21,21,23,15,
Moita,122,84,71,54,47,38,28,40,42,31,38,42,
Montijo,58,40,17,21,18,18,36,35,21,15,21,34,
