-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Palmela,1180,1223,1308,1395,1456,1450,1374,1467,1488,1578,1788,1539,
