Year,Birth Rate,Mortality Rate,Divorces,
2167,9.35530645333788,33.826914248602236,0.7190221390810991,
2168,9.119740155697956,31.43890291463633,2.8804085285336614,
2169,8.847518244140108,31.085769313062734,1.6740139754237309,
2170,7.672376585969232,32.84312658030188,1.6790606369703844,
2171,9.838239221212486,31.673280613334537,0.9592329171297622,
2172,9.842173914527448,33.13457913826525,0.7208653248868927,
2173,8.891351207408626,28.34256567801597,1.2011162249397882,
2174,7.922250497882374,29.76944673361106,1.6797510652645682,
2175,9.122559014870621,32.17542909862849,1.9199627839583933,
2176,10.096855517788407,30.763537596106353,1.9225585407576284,
2177,7.445637779941079,29.544648823017802,1.4408095855971164,
2178,9.12838985237474,30.74623094589034,2.8812705504283858,
2179,7.906376696975067,32.59037405465636,1.1981789609878137,
2180,8.180427873182698,30.550209057664667,2.164215174229472,
2181,6.742357871065414,33.71346234353116,0.7225441354638238,
2182,7.712835105244277,34.94210546614563,1.6857615417925784,
2183,8.001902155293553,35.65039277988703,1.2118917514168233,
2184,10.205562196133092,34.260352032836906,2.9158079787090325,
2185,9.766838472554957,29.04435176613287,1.4638969201370378,
2186,10.50569035495395,33.485965009350025,1.7109548718601846,
2187,7.818949507362969,29.326082408710946,1.4661575585029305,
2188,11.005327179488853,35.463064410265076,1.7119106462820568,
2189,8.076722778932833,32.06921526495418,2.2027038745504717,
2190,8.31790031573112,28.141591380774244,0.7320656717523752,
2191,7.5605032132048535,31.463904149874935,1.2194528662792377,
2192,10.026991751157457,29.831152191679507,0.48965608268660255,
2193,8.56889420944661,30.359648833238893,0.9788332546717174,
2194,9.796796434577695,30.367179892266,2.4483455139241235,
2195,8.062328400171806,30.030832852827093,1.953010064614051,
2196,9.97762666685768,31.38415384026242,0.4864408243524475,
2197,8.971647761551816,32.00574267653893,2.4227754494894986,
2198,9.934883353284539,30.03874298428734,2.180058991126672,
2199,10.933661013101872,34.504907258097305,1.457195780022945,
2200,8.503730243089858,30.368663045555387,1.6999793142835617,
2201,10.20782159709394,29.890041439216507,0.48585084090022557,
2202,7.759941455526921,27.160790559077277,1.6970320439012014,
2203,8.216185218985117,31.176372456938072,2.174615321215847,
2204,9.675766204129262,36.04097480869076,1.935059365486438,
2205,9.693688372827108,27.869994380378184,2.180057486795298,
2206,10.190360739818379,30.817653558589974,0.48461354917013305,
2207,9.238654027522296,34.528084741557315,2.674686576596129,
2208,9.714468239519185,32.29585078406077,1.6997970909479574,
2209,9.477469476981154,31.83323752038683,2.4296038355144107,
2210,8.957375536191797,28.56562516276541,1.9322706234790943,
2211,10.127346879222278,32.54664009232618,0.7230664990558755,
2212,9.386689132844932,34.654153465832124,1.4439860243695524,
2213,9.129942102805524,29.307365964390257,1.441095696298855,
2214,9.646756248281752,34.72626900234487,1.2068554419528719,
2215,9.16322625590532,26.29705250769528,1.6880308018000612,
2216,7.943808059848262,35.37965718222773,1.684427741875289,
2217,10.104754438781764,28.394708339174763,0.9619461362824187,
2218,9.085258590695014,23.670683001696148,0.955509553685473,
2219,9.80535317701426,29.420465375118276,1.9139330912637185,
2220,10.807250951797062,36.51352719630022,0.9622935123908711,
