-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,2031S1,2031S2,2032S1,2032S2,2033S1,2033S2,2034S1,2034S2,2035S1,2035S2,2036S1,2036S2,2037S1,2037S2,2038S1,2038S2,2039S1,2039S2,2040S1,2040S2,2041S1,2041S2,2042S1,2042S2,2043S1,2043S2,2044S1,2044S2,2045S1,2045S2,2046S1,2046S2,2047S1,2047S2,2048S1,2048S2,2049S1,2049S2,2050S1,2050S2,2051S1,2051S2,2052S1,2052S2,2053S1,2053S2,2054S1,2054S2,2055S1,2055S2,2056S1,2056S2,2057S1,2057S2,2058S1,2058S2,2059S1,2059S2,2060S1,2060S2,2061S1,2061S2,2062S1,2062S2,2063S1,2063S2,2064S1,2064S2,2065S1,2065S2,2066S1,2066S2,2067S1,2067S2,2068S1,2068S2,2069S1,2069S2,2070S1,2070S2,2071S1,2071S2,2072S1,2072S2,2073S1,2073S2,2074S1,2074S2,2075S1,2075S2,2076S1,2076S2,2077S1,2077S2,2078S1,2078S2,2079S1,2079S2,2080S1,2080S2,2081S1,2081S2,2082S1,2082S2,2083S1,2083S2,2084S1,2084S2,2085S1,2085S2,2086S1,2086S2,2087S1,2087S2,2088S1,2088S2,2089S1,2089S2,2090S1,2090S2,2091S1,2091S2,2092S1,2092S2,2093S1,2093S2,2094S1,2094S2,2095S1,2095S2,2096S1,2096S2,2097S1,2097S2,2098S1,2098S2,2099S1,2099S2,2100S1,2100S2,2101S1,2101S2,2102S1,2102S2,2103S1,2103S2,2104S1,2104S2,2105S1,2105S2,2106S1,2106S2,2107S1,2107S2,2108S1,2108S2,2109S1,2109S2,2110S1,2110S2,2111S1,2111S2,2112S1,2112S2,2113S1,2113S2,2114S1,2114S2,2115S1,2115S2,2116S1,2116S2,2117S1,2117S2,2118S1,2118S2,2119S1,2119S2,2120S1,2120S2,2121S1,2121S2,2122S1,2122S2,2123S1,2123S2,2124S1,2124S2,2125S1,2125S2,2126S1,2126S2,2127S1,2127S2,2128S1,2128S2,2129S1,2129S2,2130S1,2130S2,2131S1,2131S2,2132S1,2132S2,2133S1,2133S2,2134S1,2134S2,2135S1,2135S2,2136S1,2136S2,2137S1,2137S2,2138S1,2138S2,2139S1,2139S2,2140S1,2140S2,2141S1,2141S2,2142S1,2142S2,2143S1,2143S2,2144S1,2144S2,2145S1,2145S2,2146S1,2146S2,2147S1,2147S2,2148S1,2148S2,2149S1,2149S2,2150S1,2150S2,2151S1,2151S2,2152S1,2152S2,2153S1,2153S2,2154S1,2154S2,2155S1,2155S2,2156S1,2156S2,2157S1,2157S2,2158S1,2158S2,2159S1,2159S2,2160S1,2160S2,2161S1,2161S2,2162S1,2162S2,2163S1,2163S2,2164S1,2164S2,2165S1,2165S2,2166S1,2166S2,2167S1,2167S2,2168S1,2168S2,2169S1,2169S2,2170S1,2170S2,2171S1,2171S2,2172S1,2172S2,2173S1,2173S2,2174S1,2174S2,2175S1,2175S2,2176S1,2176S2,2177S1,2177S2,2178S1,2178S2,2179S1,2179S2,2180S1,2180S2,2181S1,2181S2,2182S1,2182S2,2183S1,2183S2,2184S1,2184S2,2185S1,2185S2,2186S1,2186S2,2187S1,2187S2,2188S1,2188S2,2189S1,2189S2,2190S1,2190S2,2191S1,2191S2,2192S1,2192S2,2193S1,2193S2,2194S1,2194S2,2195S1,2195S2,2196S1,2196S2,2197S1,2197S2,2198S1,2198S2,2199S1,2199S2,2200S1,2200S2,2201S1,2201S2,2202S1,2202S2,2203S1,2203S2,2204S1,2204S2,2205S1,2205S2,2206S1,2206S2,2207S1,2207S2,2208S1,2208S2,2209S1,2209S2,2210S1,2210S2,2211S1,2211S2,2212S1,2212S2,2213S1,2213S2,2214S1,2214S2,2215S1,2215S2,2216S1,2216S2,2217S1,2217S2,2218S1,2218S2,2219S1,2219S2,2220S1,2220S2,
Oeiras,8.780334997743228,8.838397679820783,9.060729293698852,9.54551991211843,10.054153785114138,10.173052106353655,9.422270341619146,10.803743704530513,10.431897273434325,11.426296726290817,10.918580437937482,11.483620356110567,10.831283482142858,10.800677474176792,11.114233171453133,11.706900454188728,11.851072486173418,11.5607248993413,11.21142075501264,11.478201606948835,11.740750783695574,11.99177194014877,11.737436113293501,12.006248004568748,12.949614963184846,12.544291323304307,12.550132164486671,12.908109124076278,12.656814393885679,13.090916138658523,13.098776030258197,12.396404168604754,13.068420038644296,13.435969095963337,13.911455527614727,13.392466932192775,14.128715120077647,14.02293603241517,14.046603379035487,14.04926598207615,14.686733578583928,15.200542081703325,14.995550319766867,14.90337152425624,15.190870325635409,15.421333163875596,15.394221080043861,15.867644075176816,15.356769240592397,15.184818082733194,16.156370743102947,15.783004281661768,15.735261804462482,15.937743777412278,15.89702460558252,15.407901139148652,16.595520249455053,16.267428309094107,15.685886297578941,16.058738902954758,15.610387874516135,15.71430350577832,15.749028516504438,15.494508158776416,15.197686694758222,15.664232729126724,15.171036339846982,14.739696460973908,14.33237150383142,13.944232447014752,14.626308551143442,13.624837035714286,13.715605785249055,13.54467663412722,13.557043901714227,12.773040015822785,12.555979089062884,12.545791090915998,12.341334118380543,12.20065154881978,11.730727549919907,12.077616987781038,11.153115136054423,11.7257066091954,11.540988414634146,11.28979679246608,11.102014773364184,10.745931131910295,10.710255109475455,10.783087574384947,10.648180782439187,10.59137309905904,10.404634171817428,10.262503871268658,9.95591395368365,9.848853359110384,10.079495355845523,9.559303936855603,9.294983913188071,8.849831409511774,8.894722240345217,8.779384316450876,8.752123813657409,8.593400572503333,8.5322927515932,8.262953883999764,8.444864124331197,8.292428082036992,7.9769012345679,8.01766666773378,7.757217379188377,7.560901234567901,7.639388576415239,7.414341772151898,7.468327444076828,7.315009708737863,6.926461098121121,6.865215544178294,6.770117246768836,6.859258011714511,6.951227524993088,6.517922028964545,6.246255976274125,5.99181082846544,6.5415742649578075,5.762257279983251,5.839372340425531,5.946522448575949,5.751502492439172,5.7365235507246375,5.7480598912168315,5.6472379126879,5.6794617213041105,5.906661031438619,5.232399064000779,5.632420518459437,5.275534170925002,5.041551313291957,5.344787610619469,5.299354229733207,5.369752305058188,5.449679197231307,4.901533388514112,5.368817013839887,5.006497272289119,5.438411983309666,5.435759815238386,5.421991025180673,5.178240477474193,5.228561440677967,5.030980409706916,4.4523083930880984,4.4897954785395875,3.6094673869259872,4.946978603527265,4.641322454193842,4.603150691147831,3.2943656728664057,3.741731188471053,4.452800287391853,4.246514099337976,4.0184125187729265,4.138304951309205,3.7996446096650907,3.399594763007177,3.2928628152187653,3.6140285133764847,3.2893169632655423,3.4455450573513766,2.880055944163248,2.40015009171528,2.5828960824219007,3.027435062159519,1.4798855538241238,1.8061536695465945,0.9898792159459182,1.397566447314051,1.2712548526484408,1.035047565214124,0.7959846454996733,1.0254191738498193,0.9786808660609531,0.7758694132868742,0.560307175005659,0.9492349634481745,0.8086509773819477,0.5826259487519783,0.4638124314435967,0.7497880114501694,0.47134922834574955,0.38771368360553365,0.49350217722852047,0.4437168742347725,0.47970873657120056,0.29315753775884057,0.19065778572237754,0.5732157576528802,0.9063815661084859,0.6649158994142698,0.7271749080747236,0.6952299697749411,0.6816693195741429,0.5721521762857092,0.5639397988027792,0.523586381470482,0.5042841490149929,0.41543954756586543,0.4779085052331666,0.43331458521269367,0.4294605185389481,0.36364602019629333,0.37548074731757375,0.3396633412011776,0.31696574508549713,0.22591098473178967,0.25511766371053074,0.13383846644046735,0.08180907452751719,0.1319141063694576,0.10714849680209643,0.19883229473811143,0.1985663070532206,0.19442509423767884,0.17180522730860717,0.1367006486073825,0.10449704796934288,0.03825881191702637,0.07467944502669907,0.09139345993505284,0.09093605142070685,0.10017982484235596,0.06985916182770642,0.06618442328202039,0.09442059530171998,0.06773874018124793,0.0656802951785465,0.06836005306908657,0.06272687524986803,0.03471527575636912,0.04559472548933941,0.031991999725348504,0.025406110505019376,0.03637850260515258,0.031738490577731975,0.03494194740945995,0.030080769391971497,0.036832274229596916,0.03627789005561273,0.030908325081502867,0.022907688555649425,0.02381411892211513,0.029963692921655544,0.02514515524994409,0.022140893904301316,0.025141262756032706,0.022903589064909025,0.01484801903359986,0.017837373085996713,0.01518372119620074,0.011395029738018217,0.019999259718243147,0.015223010529824822,0.013155474656712483,0.013772681336360858,0.0132704811670389,0.01322987689122686,0.011338521047774651,0.013267763539679171,0.026894089220075003,0.02779026371980954,0.01074902958195741,0.021438992404424265,0.014964162309597554,0.008939847922796763,0.012445972315539911,0.008404130648502945,0.010808634868959657,0.007348961249524036,0.009720989657279475,0.007785873016526607,0.006933430193809107,0.007455141484498006,0.01285977239783819,0.01237545026026228,0.010658054705991179,0.010741082736584558,0.013304319641485502,0.013191322586637685,0.011998635346944347,0.007910241286298945,0.007434042704322832,0.008459659758064354,0.0064482166042925506,0.0095389915944546,0.007912630163394926,0.006192335376250973,0.006131965290627437,0.005317620089633719,0.00528613706218466,0.00855791844555599,0.004873509235482105,0.010641420489058293,0.005090291797762359,0.0076182421638041325,0.003570123315609758,0.0035894964137274336,0.0032423905342448805,0.010940342523811214,0.009794009795902912,0.007791201890036789,0.01038601318161455,0.010247325827531562,0.01003981207993442,0.01033304636675428,0.009865084586712435,0.00981642214712365,0.009998946680506934,0.010058973069123645,0.009845685808331391,0.009675355262478584,0.009236930021153047,0.009288746380166716,0.009944610132841843,0.009926929042628043,0.010679687008570304,0.010209007880006785,0.010779875856191555,0.01078125037221643,0.011025699155292758,0.010709033189700557,0.009773469976500037,0.010644475714254885,0.010880707386117473,0.010732612306678482,0.010351791836184052,0.010525466423857124,0.010475857827435528,0.010941094964970534,0.010995824628983141,0.011173425534187558,0.011347642415676753,0.010299530544220278,0.011342464219283864,0.01134026834613097,0.010753242345303556,0.010575149157296742,0.011041252877504739,0.010145593771817035,0.009745862822327969,0.011609893649720779,0.010831085665958409,0.010926366426890714,0.011648008637470056,0.011131915166227788,0.010981730797065162,0.011888827637047907,0.011493802589005522,0.011243802550010971,0.011239731498398908,0.009974801141821883,0.011222305333117417,0.011918135574549038,0.011071683885082232,0.010833663449922624,0.009498829337473255,0.010002734597480106,0.010160644617374941,0.011795731234007392,0.01209328143747842,0.011794629579238368,0.011377626762219742,0.011570901097661675,0.011076276460614478,0.010852885131770438,0.011685907503471772,0.011047316945163123,0.012469982026465194,0.010121178468396191,0.009457903226151206,0.010043314712902731,0.008730543665435419,0.010110574795219426,0.0104273521996714,0.011005081418154252,0.009180207726360499,0.009203662075409924,0.008770894740071833,0.011367204718700808,0.009128506505258044,0.00926341187444012,0.011458914840645238,0.013040160390288429,0.010502798165353336,0.010343226633050958,0.009506994875315223,0.010394094729881984,0.011806306271202128,0.011487024249698271,0.012716405401422992,0.012058844813739294,
