-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Seixal,6.577892945227989,6.62118308424779,6.157405783075016,6.111745642489624,6.507743790920745,7.033924482947091,6.787052161092229,6.925348752888084,6.973991475465604,6.677362335307957,7.123559000244207,7.475712520305924,
