Step,Birth Rate,Mortality Rate,Divorces,
102,0.389924354675193,0.5848865320127896,0.1169773064025579,
103,0.35097297508091874,0.7799399446242639,0.0389969972312132,
104,0.5069807347320802,0.7019733250136495,0.03899851805631386,
105,0.42890006628455574,0.6628455569852224,0.03899091511677779,
106,0.27291512339662366,0.7797574954189247,0.07797574954189247,
107,0.389817955015008,0.8575995010330176,0.0,
108,0.27293640581744455,0.8578001325691115,0.0,
109,0.6629231009202933,0.7799095304944627,0.0,
110,0.15604884328794913,1.131354113837631,0.11703663246596184,
111,0.7410874483189016,0.6630782432327015,0.11701380762930025,
112,0.35112359550561795,0.7022471910112359,0.0780274656679151,
113,0.46794571829667764,0.584932147870847,0.038995476524723134,
114,0.2338998908467176,0.8186496179635115,0.07796663028223921,
115,0.4288499025341131,0.7017543859649122,0.038986354775828465,
116,0.38984834899224197,0.7796966979844839,0.038984834899224205,
117,0.3118908382066277,0.9356725146198831,0.11695906432748539,
118,0.31187867919379364,0.5847725234883631,0.038984834899224205,
119,0.42873289940367154,0.701562926296917,0.0389757181276065,
120,0.3899091511677779,1.2477092837368893,0.19495457558388896,
121,0.35091823605100014,0.6628455569852224,0.0,
122,0.5457238637249552,0.6236844156856631,0.07796055196070789,
123,0.3117449925960564,0.5845218611176057,0.0779362481490141,
124,0.31161142055856345,0.5063685584076657,0.1168542827094613,
125,0.5844079947013675,1.2077765223828263,0.1168815989402735,
126,0.4675081813931744,0.5454262116253701,0.0,
127,0.5842714135473065,0.5842714135473065,0.19475713784910217,
128,0.3893626134018611,0.6229801814429778,0.0,
129,0.3504399968849778,0.584066661474963,0.07787555486332841,
130,0.23358118892825164,0.7396737649394636,0.11679059446412582,
131,0.4671078240560529,0.7006617360840794,0.07785130400934215,
132,0.42819883997041536,0.5839075090505664,0.03892716727003776,
133,0.35027632910407097,0.5448742897174437,0.038919592122674554,
134,0.5450015571473061,0.8564310183743382,0.19464341326689505,
135,0.23365395848748005,0.7009618754624402,0.0,
136,0.4675446115483519,1.16886152887088,0.0,
137,0.2727981293842556,1.0132501948558066,0.1558846453624318,
138,0.46761748889408467,0.7793624814901411,0.0,
139,0.35064479682082056,0.6623290606615498,0.1168815989402735,
140,0.3506857855361596,0.7403366583541147,0.0,
141,0.545404963185165,0.4674899684444271,0.07791499474073786,
142,0.3896356906292616,0.6623806740697448,0.0,
143,0.3896356906292616,0.8961620884473018,0.15585427625170464,
144,0.4285491662770765,0.584385226741468,0.03895901511609787,
145,0.389757181276065,0.8964415169349494,0.0389757181276065,
146,0.3508361595135072,0.8965812965345185,0.1559271820060032,
147,0.5457876885891387,0.8576663677829325,0.07796966979844841,
148,0.4677997816934352,0.8966162482457508,0.0,
149,0.311805745020852,0.8964415169349494,0.077951436255213,
150,0.4287161898822979,0.7015355834437602,0.0779483981604178,
151,0.467635711780523,0.6624839250224076,0.15587857059350765,
152,0.31187867919379364,0.8576663677829325,0.07796966979844841,
153,0.35094560343146813,0.8578670306102555,0.15597582374731916,
154,0.35095928872250814,0.5069411948214007,0.0,
155,0.15597582374731916,0.5849093390524469,0.07798791187365958,
156,0.31206116398814165,0.8191605554688719,0.03900764549851771,
157,0.07802137785753296,0.6631817117890302,0.03901068892876648,
158,0.5072576869049478,0.8194162634618386,0.07803964413922274,
159,0.5071389560739642,0.6241710228602637,0.03901068892876648,
160,0.35112359550561795,0.6242197253433208,0.11704119850187265,
161,0.507416081186573,0.936768149882904,0.078064012490242,
162,0.31240237425804435,0.8591065292096219,0.0,
163,0.3515350363252871,0.7421295211311617,0.0,
164,0.3905639743790033,0.8201843461959069,0.03905639743790033,
165,0.39064025938513225,0.8594085706472909,0.07812805187702644,
166,0.5080109417741305,0.8597108245408362,0.039077764751856196,
167,0.1954804910469935,1.055594651653765,0.0,
168,0.4299730289645468,0.6254153148575226,0.03908845717859516,
169,0.4690981587897267,0.5863726984871585,0.0,
170,0.23456741858555846,0.7818913952851949,0.03909456976425974,
171,0.46928160807164365,0.8994564154706504,0.03910680067263697,
172,0.2347785255908593,1.0173736108937237,0.07825950853028643,
173,0.3130992916128527,0.6653359946773121,0.0,
174,0.39145071635481093,0.861191575980584,0.039145071635481095,
175,0.5090054815974941,0.9005481597494127,0.03915426781519186,
176,0.5481168271865946,0.39151201941899616,0.07830240388379923,
177,0.4308825257550237,1.018449606330056,0.11751341611500646,
178,0.39191095783038093,0.8230130114437999,0.0,
179,0.2352387673488591,0.7449227632713872,0.03920646122480985,
180,0.43123725889916886,0.6664575819350792,0.03920338717265172,
181,0.4313048933500627,0.705771643663739,0.15683814303638643,
182,0.2745959516711125,0.9022438412050839,0.07845598619174644,
183,0.6669282071400549,0.5884660651235779,0.0,
184,0.628140703517588,0.981469849246231,0.0,
185,0.4319484803267101,0.7460928296552265,0.0785360873321291,
186,0.5499253672715846,0.9034488176604604,0.0785607667530835,
187,0.1964713741207906,0.9037683209556368,0.07858854964831624,
188,0.47160542346236983,0.8253094910591472,0.15720180782078993,
189,0.47195783843309996,1.219224415952175,0.039329819869425,
190,0.47206923682140045,0.8654602675059009,0.03933910306845004,
191,0.43296859009682753,1.141462646618909,0.07872156183578682,
192,0.43324143363528944,1.142181961402127,0.03938558487593541,
193,0.3151343260064603,0.8666193965177656,0.1181753722524226,
194,0.35451215188876195,0.7090243037775239,0.1575609563950053,
195,0.19699775422560184,0.8273905677475277,0.15759820338048147,
196,0.4730555446051957,0.9855323845941578,0.0,
197,0.27602523659305994,0.7097791798107256,0.07886435331230285,
198,0.5916459590580997,0.7494182148069263,0.0,
199,0.5133064834557372,1.2240385374713734,0.0,
200,0.5134889599873603,0.9874787692064622,0.07899830153651696,
201,0.23713540431586436,1.0671093194213896,0.0,
202,0.27665797170184175,0.8299739151055252,0.0,
203,0.3557452863749555,0.8300723348748962,0.03952725404166173,
204,0.2768001898058444,0.9885721064494444,0.07908576851595556,
205,0.5933544303797469,1.028481012658228,0.03955696202531646,
206,0.4353504571179799,0.9102782285194126,0.07915462856690546,
207,0.31668118122080596,0.6729475100942126,0.0,
208,0.3564356435643564,0.8712871287128713,0.039603960396039604,
209,0.2773265718473912,0.6735073887722356,0.03961808169248445,
210,0.2378781271062126,1.0704515719779566,0.1585854180708084,
211,0.39647926413448575,0.7136626754420743,0.19823963206724288,
212,0.3966994604887337,1.1900983814662012,0.15867978419549347,
213,0.3968253968253968,0.7936507936507936,0.03968253968253968,
214,0.2382559663264901,1.1515705039113688,0.1985466386054084,
215,0.35744072441320146,0.6354501767345804,0.03971563604591127,
216,0.43702820818434646,0.7945967421533572,0.03972983710766786,
217,0.27820833830133934,0.9936012082190692,0.03974404832876277,
218,0.43721928534520454,0.834691362931754,0.15898883103461983,
219,0.35793827553293034,1.1533566656061087,0.07954183900731784,
220,0.27858478927050584,1.1939348111593107,0.07959565407728739,
221,0.3583087825463811,1.0749263476391433,0.11943626084879369,
222,0.1990683600748497,0.8759007843293387,0.03981367201496994,
223,0.5578133715833931,1.2351581799346563,0.0,
224,0.4382644726881549,0.597633371847484,0.1195266743694968,
225,0.6776147959183674,0.8370535714285714,0.03985969387755102,
226,0.2791513798053916,0.9969692135906844,0.039878768543627374,
227,0.39883540063016,0.6780201810712719,0.07976708012603198,
228,0.39896269698783166,0.8378216636744464,0.07979253939756632,
229,0.2794076557697681,0.9180537261006666,0.07983075879136231,
230,0.5591947595462534,1.1183895190925068,0.11982744847419716,
231,0.2796308872288579,0.5193145048535933,0.11984180881236767,
232,0.4795588058985733,0.8791911441473844,0.03996323382488111,
233,0.47959713840374085,0.759362135805923,0.19983214100155872,
234,0.31991042508097733,0.959731275242932,0.0,
235,0.40008001600320064,1.0002000400080016,0.20004000800160032,
236,0.12009126936471719,1.0407910011608823,0.12009126936471719,
237,0.2803364036844213,0.961153384060873,0.0,
238,0.36070698569195625,1.1622780650074145,0.040078553965772916,
239,0.4411646747413171,1.0828587470923237,0.0,
240,0.7223693715386468,1.003290793803676,0.04013163175214704,
241,0.441465666011157,0.6019986354697595,0.040133242364650636,
242,0.24089613361705545,0.8431364676596941,0.04014935560284257,
243,0.5221512632044022,0.9639715628388963,0.08033096356990803,
244,0.3616200578592093,1.004500160720026,0.0,
245,0.24124482328816693,0.8845643520566122,0.04020747054802783,
246,0.4423889000603257,0.9652121455861653,0.08043434546551377,
247,0.4426559356136821,1.0462776659959758,0.04024144869215292,
248,0.24159452385745922,0.9261123414535937,0.0,
249,0.40290088638195004,1.2087026591458503,0.08058017727639001,
250,0.20158851751804216,0.9676248840866025,0.040317703503608436,
251,0.3227107704719645,0.9681323114158935,0.04033884630899556,
252,0.3229061553985873,1.0898082744702322,0.04036326942482341,
253,0.44417524732485364,0.6864526549565919,0.12113870381586916,
254,0.40413837698027805,1.0507597801487227,0.0,
255,0.4851425106124924,0.9702850212249848,0.16171417020416415,
256,0.4448578476968496,1.0110405629473855,0.0,
257,0.323637687608722,0.6877300861685344,0.0,
258,0.40487469128304787,1.0526741973359244,0.0,
259,0.3240309449552432,0.7290696261492973,0.0810077362388108,
260,0.4052192235999676,0.9320042142799254,0.16208768943998703,
261,0.3649043139798897,1.054168018164126,0.0405449237755433,
262,0.28398718000730255,1.1359487200292102,0.0,
263,0.24349661133882552,0.6899070654600057,0.08116553711294185,
264,0.6088897909478385,0.8524457073269739,0.0,
265,0.4875472311380165,1.259497013773209,0.04062893592816804,
266,0.44695461379058143,0.7720125147291861,0.04063223761732559,
267,0.4065040650406504,0.7317073170731707,0.04065040650406504,
268,0.20337604230221681,1.2202562538133008,0.040675208460443354,
269,0.4884203671293093,0.9768407342586186,0.0,
270,0.28494667426524467,0.8141333550435562,0.0814133355043556,
271,0.24439918533604887,1.0590631364562118,0.08146639511201628,
272,0.40744815222262964,0.8556411196675223,0.12223444566678891,
273,0.16308557915766297,1.0192848697353936,0.08154278957883149,
274,0.3671221700999388,0.9382011013665102,0.08158270446665307,
275,0.44901624622418157,0.938852151196016,0.0,
276,0.32665060634518805,0.8166265158629701,0.20415662896574252,
277,0.44932805032474166,0.7352640823495773,0.0,
278,0.613195977434388,1.1446324912108576,0.0408797318289592,
279,0.49087785322752187,1.063568681992964,0.08181297553792032,
280,0.40921553382166387,0.9821172811719933,0.04092155338216639,
281,0.491480996068152,1.3106159895150722,0.040956749672346006,
282,0.5324813631522897,0.49152125829442117,0.04096010485786843,
283,0.32777481869955344,0.7374933420739952,0.16388740934977672,
284,0.28699110327579846,1.0659669550243942,0.04099872903939978,
285,0.49218653869816664,0.656248718264222,0.04101554489151388,
286,0.24623466163253582,1.0259777568022326,0.0410391102720893,
287,0.49277266754270693,0.8623521681997371,0.0821287779237845,
288,0.45204240979699184,1.2739377003369772,0.08218952905399853,
289,0.37018756169792694,1.1105626850937809,0.0,
290,0.3705228489090161,1.070399341292713,0.08233841086867023,
291,0.5767963085036256,1.0299934080421884,0.08239947264337508,
292,0.4532344458178822,0.6592501030078286,0.08240626287597858,
293,0.4534773467452694,0.9481799068310179,0.12367564002143712,
294,0.3712564969886973,0.9487666034155597,0.08250144377526607,
295,0.41272854843369516,1.0318213710842379,0.12381856453010855,
296,0.49560153636476273,1.115103456820716,0.04130012803039689,
297,0.7850590860259482,0.9503346830840426,0.08263779852904718,
298,0.4134965266291763,1.116440621898776,0.0,
299,0.4138387684158252,1.282900182089058,0.04138387684158252,
300,0.5795901469675016,0.827985924239288,0.08279859242392879,
301,0.2899751449875725,0.9942004971002485,0.0,
302,0.5801665906924702,0.9116903568024533,0.08288094152749576,
303,0.2902035570664566,0.8706106711993699,0.08291530201898761,
304,0.6224324660774305,1.1203784389393752,0.0,
305,0.6641208699983396,0.6226133156234435,0.04150755437489623,
306,0.2906252594868388,0.913393672672922,0.08303578842481109,
307,0.332474441027346,1.2883384589809659,0.04155930512841825,
308,0.33276486003078076,1.1230814026038851,0.041595607503847595,
309,0.2496982812434974,0.9987931249739896,0.04161638020724957,
310,0.458104281192737,0.9995002498750625,0.08329168748958854,
311,0.2500416736122687,1.0835139189864977,0.08334722453742291,
312,0.5002501250625312,0.7920626980156745,0.0,
313,0.33379229774272956,1.1265490048817124,0.0,
314,0.4174493842621582,1.0018785222291797,0.04174493842621582,
315,0.25064750605731473,1.1279137772579164,0.041774584342885786,
316,0.7108212075597926,1.2125773540725875,0.041813012209399564,
317,0.1672940192388122,0.7109995817649519,0.12547051442910914,
318,0.46030882537557016,0.8787713938988158,0.0,
319,0.16751821760616467,1.046988860038529,0.0,
320,0.37699493151258745,0.8377665144724166,0.12566497717086247,
321,0.6284828424184019,0.8798759793857627,0.12569656848368038,
322,0.8386447500838644,1.17410265011741,0.041932237504193226,
323,0.2518363064008394,1.2591815320041972,0.04197271773347325,
324,0.33604973536083343,1.0921616399227085,0.08401243384020836,
325,0.37832611711295133,1.134978351338854,0.04203623523477237,
326,0.4206983592763988,0.9255363904080774,0.0,
327,0.33674285473755106,0.8839499936860714,0.12627857052658165,
328,0.2946624010776225,0.5472301734298703,0.12628388617612393,
329,0.3369556060988965,0.8845084660096032,0.0,
330,0.505774256090365,0.9694006575065329,0.042147854674197086,
331,0.3795706634051706,1.0543629539032515,0.04217451815613006,
332,0.33776651889381465,1.3510660755752586,0.08444162972345366,
333,0.2956955181007899,0.8026021205592869,0.042242216871541415,
334,0.3383092992768639,1.4378145219266716,0.0,
335,0.46556905235535617,1.1850848605409066,0.0,
336,0.33888253484136066,1.3978904562206125,0.16944126742068033,
337,0.5933209018477708,1.0171215460247498,0.0,
338,0.2544637177149158,1.0178548708596633,0.042410619619152636,
339,0.33955857385398985,1.0186757215619693,0.08488964346349746,
340,0.3397027600849257,0.9341825902335457,0.042462845010615716,
341,0.5098789037603568,0.8922880815806246,0.0,
342,0.2975304968759298,0.8075827772346665,0.0850087133931228,
343,0.6809669731018045,1.4896152536601976,0.0,
344,0.5961505706012604,1.021972406745018,0.0851643672287515,
345,0.5112256635283091,0.7668384952924636,0.04260213862735909,
346,0.29853292391675196,1.3220743773456158,0.08529512111907199,
347,0.25603823504309975,0.8961338226508492,0.0,
348,0.598035027765912,1.2815036309269543,0.042716787697565144,
349,0.3847304749283974,1.2396870858803914,0.04274783054759971,
350,0.3850761595071025,1.198014718466541,0.08557247989046722,
351,0.3424657534246575,1.1130136986301369,0.08561643835616438,
352,0.299721687004924,0.6422607578676942,0.08563476771569258,
353,0.42828386654674716,0.7280825731294702,0.12848515996402415,
354,0.42868778668495733,1.114588245380889,0.0,
355,0.5578441469275661,1.3302437349811191,0.08582217645039479,
356,0.3005839917554105,0.8158708347646857,0.0,
357,0.42951636457349024,0.7301778197749335,0.12885490937204705,
358,0.5586832266105118,0.9024882891400576,0.04297563281619322,
359,0.17202081451855675,0.9031092762224229,0.17202081451855675,
360,0.5593322433525514,1.0326133723431719,0.12907667154289648,
361,0.6890018086297477,1.0765653259839807,0.0,
362,0.4309230371455658,1.034215289149358,0.043092303714556586,
363,0.3881652721469852,1.078236867074959,0.04312947468299836,
364,0.4317230065190174,1.2951690195570522,0.0,
365,0.47547006699805494,1.4696347525394424,0.04322455154527772,
366,0.3893070334804049,1.1246647633878364,0.0,
367,0.2596840510711967,0.7357714780350574,0.0,
368,0.25995407478012217,1.4730730904206923,0.0,
369,0.08671146759158899,0.9104704097116845,0.04335573379579449,
370,0.3037008113150245,1.0846457546965163,0.0,
371,0.43434826043521696,1.4767840854797378,0.08686965208704339,
372,0.6084840055632823,1.043115438108484,0.08692628650904033,
373,0.17397355601948505,0.8698677800974252,0.0,
374,0.6531394234956022,1.5675346163894452,0.0,
375,0.261483482959993,1.1766756733199686,0.08716116098666435,
376,0.39234491477396577,0.741095950128602,0.043593879419329525,
377,0.43631921113486627,1.2653257122911123,0.08726384222697325,
378,0.4365668383829564,1.091417095957391,0.04365668383829564,
379,0.524177696239025,0.8736294937317084,0.0,
380,0.39361469494861145,1.3995189153728407,0.08746993221080254,
381,0.3501247319357521,1.0066086043152873,0.13129677447590704,
382,0.08761554299732774,1.2266176019625883,0.08761554299732774,
383,0.5260850504164839,0.920648838228847,0.0,
384,0.48260430834027995,1.096827973500636,0.0,
385,0.21951005356045308,0.9658442356659935,0.043902010712090614,
386,0.3514320857494289,0.8346512036548936,0.043929010718678614,
387,0.5711524098238214,0.7029568120908571,0.0,
388,0.43973440042214507,1.2312563211820062,0.1319203201266435,
389,0.17603309422171368,0.9681820182194253,0.0,
390,0.39645830580150654,1.3215276860050218,0.04405092286683406,
391,0.4407810640454886,0.8374840216864283,0.04407810640454886,
392,0.3970880211780278,1.2353849547760865,0.04412089124200309,
393,0.48567265662943176,1.0596494326460328,0.044152059693584704,
394,0.5303867403314917,1.3259668508287294,0.08839779005524862,
395,0.3094469740506609,0.5304805269439902,0.04420671057866584,
396,0.13268465280849182,0.9287925696594427,0.044228217602830605,
397,0.3096934035305048,0.7963544662212981,0.0,
398,0.5311379630859115,0.9737529323241713,0.08852299384765193,
399,0.44285018378282626,0.8857003675656525,0.08857003675656526,
400,0.31021493463328165,0.9306448038998449,0.0,
401,0.3548301250776191,1.3749667346757741,0.08870753126940477,
402,0.3994319190484644,0.7544825137582105,0.0,
403,0.35514516558643344,0.7102903311728669,0.04439314569830418,
404,0.39998222301231057,1.3332740767077018,0.0,
405,0.44458275908060285,0.8002489663450851,0.08891655181612057,
406,0.4450774434751647,1.335232330425494,0.0,
407,0.35634743875278396,1.0690423162583518,0.0,
408,0.26749888542131073,1.0254123941150246,0.0,
409,0.1785236097473891,1.2050343657948763,0.0,
410,0.22329403358342265,0.9824937477670598,0.044658806716684527,
411,0.6703611011798355,1.0725777618877368,0.1787629603146228,
412,0.5815514001968327,1.2078375234857297,0.04473472309206406,
413,0.626482301874972,0.6712310377231843,0.08949747169642458,
414,0.49252261126533536,1.0745947882152773,0.0,
415,0.6720731215556253,1.0305121197186253,0.08960974954075004,
416,0.35863181960819474,0.8517505715694625,0.08965795490204868,
417,0.40384097639773847,1.121780489993718,0.0,
418,0.6735821096591674,0.8532040055682788,0.0,
419,0.3146067415730337,1.1235955056179776,0.0,
420,0.4498830304120929,1.0797192729890228,0.08997660608241857,
421,0.4503895869927487,1.1259739674818718,0.0,
422,0.5408328826392645,1.307012799711556,0.22534703443302687,
423,0.31558541093728865,0.6311708218745773,0.09016726026779677,
424,0.3610597102495825,1.1734440583111434,0.0,
425,0.40665100307247426,1.355503343574914,0.0,
426,0.40712928616665156,1.4023342079073555,0.045236587351850176,
427,0.3169141615356755,1.131836291198841,0.1358203549438609,
428,0.72499886718927,1.0421858715845758,0.0,
429,0.22672652246859837,1.0429420033555523,0.04534530449371967,
430,0.4991152048641046,0.8621080811289078,0.0,
431,0.3632895872122065,0.999046364833568,0.0,
432,0.45466945530599256,1.409475311448577,0.045466945530599254,
433,0.22766596849102996,1.5936617794372099,0.0,
434,0.5466970387243736,1.0022779043280183,0.04555808656036447,
435,0.5469212889111709,0.7748051592908254,0.0455767740759309,
436,0.3649801542041151,1.3230530589899174,0.09124503855102878,
437,0.3195034004290474,0.7302934866949655,0.045643342918435345,
438,0.41099643803087044,0.8676591469540598,0.18266508356927572,
439,0.5026962800475276,1.1424915455625628,0.13709898546750754,
440,0.5029721079103795,0.9144947416552355,0.04572473708276177,
441,0.4575611988103409,1.052390757263784,0.04575611988103409,
442,0.4577916132576451,0.6866874198864676,0.09155832265152902,
443,0.22907408255829934,1.0079259632565172,0.0,
444,0.5041708680905674,0.6875057292144101,0.09166743056192135,
445,0.32102728731942215,0.9172208209126347,0.09172208209126348,
446,0.3671577401441094,1.0555785029143145,0.0,
447,0.09186954524575104,1.148369315571888,0.0,
448,0.27577331433561614,0.9652066001746564,0.0,
449,0.46006624953993375,1.2421788737578212,0.04600662495399337,
450,0.2762685330140897,1.1050741320563588,0.04604475550234829,
451,0.5533013648100331,1.567687200295094,0.0,
452,0.2768421538319568,0.9689475384118488,0.0461403589719928,
453,0.36925917378259865,0.8769905377336719,0.09231479344564966,
454,0.32319128306939376,0.5078720162519045,0.046170183295627686,
455,0.32343020838146286,1.0626992561105206,0.0,
456,0.18501387604070305,1.4338575393154487,0.04625346901017576,
457,0.46279155868196964,1.0181414291003332,0.0,
458,0.416878966140164,1.1579971281671222,0.04631988512668488,
459,0.1390369374797238,0.7415303332251936,0.0,
460,0.5102750846592754,1.066938813378485,0.04638864405993413,
461,0.23207240659085634,0.9282896263634254,0.1392434439545138,
462,0.5111049159000093,1.2080661648545674,0.04646408326363721,
463,0.6045668046319118,1.255638748081663,0.046505138817839374,
464,0.27922561429635145,1.163440059568131,0.09307520476545049,
465,0.6054960409874244,1.0712622263623661,0.046576618537494174,
466,0.5592841163310962,1.0719612229679345,0.04660700969425801,
467,0.41975654120610045,1.0727111608600346,0.13991884706870014,
468,0.37348272642390284,1.3071895424836601,0.0,
469,0.7008035881143712,1.1212857409829937,0.14016071762287421,
470,0.4675081813931744,0.841514726507714,0.04675081813931744,
471,0.561377245508982,1.0291916167664672,0.1403443113772455,
472,0.6083009686023115,0.7018857330026672,0.04679238220017781,
473,0.32777673721670725,0.889679715302491,0.0,
474,0.3279763857002296,0.7496603101719533,0.046853769385747084,
475,0.5158264947245017,1.1254396248534584,0.09378663540445487,
476,0.37549870922318707,1.3142454822811547,0.04693733865289838,
477,0.37569268338499107,0.8922701230393538,0.14088475626937164,
478,0.2818754110683078,0.6577092924927183,0.046979235178051304,
479,0.5639627784566219,0.6579565748660589,0.0,
480,0.23520556966788975,1.5053156458744943,0.0,
481,0.42364903031444173,0.800225946149501,0.047072114479382414,
482,0.6124564213700179,1.2249128427400358,0.047112032413078306,
483,0.8961841422574407,1.273524833734258,0.0,
484,0.33046926635822865,0.9914077990746861,0.04720989519403267,
485,0.2833262501770789,0.7083156254426972,0.09444208339235963,
486,0.2836074872376631,1.2289657780298733,0.14180374361883155,
487,0.42569293349730397,1.040582726326743,0.1418976444991013,
488,0.37853695467019965,0.9936595060092742,0.14195135800132488,
489,0.33147078321810775,0.9470593806231651,0.0,
