-,2021/1,2021/2,2021/3,2021/4,2021/5,2021/6,2021/7,2021/8,2021/9,2021/10,2021/11,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2023/10,2023/11,2024/1,2024/2,2024/3,2024/4,2024/5,2024/6,2024/7,2024/8,2024/9,2024/10,2024/11,2025/1,2025/2,2025/3,2025/4,2025/5,2025/6,2025/7,2025/8,2025/9,2025/10,2025/11,2026/1,2026/2,2026/3,2026/4,2026/5,2026/6,2026/7,2026/8,2026/9,2026/10,2026/11,2027/1,2027/2,2027/3,2027/4,2027/5,2027/6,2027/7,2027/8,2027/9,2027/10,2027/11,2028/1,2028/2,2028/3,2028/4,2028/5,2028/6,2028/7,2028/8,2028/9,2028/10,2028/11,2029/1,2029/2,2029/3,2029/4,2029/5,2029/6,2029/7,2029/8,
Oeiras,0.0,0.1553398,0.26881722,0.39325842,0.75,0.68817204,0.9382716,0.7802198,0.9,1.4722222,1.5869565,1.1441442,1.2469136,1.0689656,0.7,1.255102,1.4933333,1.5952381,0.57377046,0.50537634,0.49333334,0.21212122,0.43055555,0.11702128,0.07058824,0.15384616,0.078947365,0.046511628,0.044444446,0.1627907,0.018181818,0.25714287,0.08235294,0.071428575,0.057971016,0.21333334,0.66,0.030927835,0.20895523,0.05882353,0.1122449,0.074074075,0.22093023,0.07954545,0.17777778,0.09565217,0.1,0.036363635,0.3398058,0.11340206,0.11827957,0.10784314,0.06521739,0.10526316,0.10619469,0.10810811,0.010416667,0.06315789,0.11,0.07865169,0.12037037,0.036363635,0.07339449,0.056074765,0.05511811,0.1891892,0.016393442,0.12711865,0.078431375,0.072916664,0.082474224,0.008403362,0.10344828,0.06837607,0.13076924,0.096551724,0.13084112,0.10309278,0.0546875,0.1056338,0.08547009,0.056074765,0.078125,0.047244094,0.0661157,0.08759124,0.07377049,0.08661418,0.09558824,0.05263158,0.10691824,0.11111111,0.039215688,0.054054055,0.114503816,0.12820514,
