-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Oeiras,10.105810807829775,10.975201321869935,11.201171818532881,11.021171479613084,11.42647008547965,11.126595290493183,11.162868143472704,11.646272468377214,12.183677640757058,11.809901721084945,11.678480892028336,11.945031685784485,
