Year,Birth Rate,Mortality Rate,Divorces,
2021,207.7133561199145,14.047548227818961,2.8048684206441252,
2022,206.45849125722845,14.38011748605149,3.9234455625178812,
2023,191.97360889231572,17.263758325380962,3.3239063980334933,
