-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,1996.3182367078898,1816.0980719251556,1953.6484735156632,1990.154253140056,2052.22386504503,2023.842797464204,2127.875674461917,2251.136208524786,2369.848133968428,2374.500838615772,2554.311156787263,2485.6944311460006,
Cascais,2320.4278083182917,2940.877042540596,2725.3908617518355,3035.1496901057053,3161.500802260073,2950.7672895245114,3627.9142960029403,3030.6894486787705,2905.9405440223813,3771.5247248812902,3082.0505233148288,3697.0800051140986,
Lisboa,2825.319329173966,3234.232519947119,3503.523005508238,3766.098926370272,3714.213459474963,3925.807424913829,3913.9472585957565,4281.5361138146345,3692.261667181094,3849.5320152051854,4513.6624495870365,3481.866466197262,
Loures,1636.8969928628785,2422.6524317827148,2473.9242008381643,2025.7344676340317,2150.467157964744,2014.1558163856944,2608.834286754422,2623.17395731078,2626.7673128693623,2836.733664156259,2787.5148654578575,2901.280569473503,
Mafra,1345.835196675714,1546.5755005154592,1772.0709167266164,2142.3118441669985,2012.8766839172306,2249.518960032712,2274.1872359085796,2365.4179048184865,2493.834468958327,2419.7931228930065,2457.0748756790454,2464.00374969931,
Odivelas,1940.280274083521,2251.1565117277432,2326.749596333074,2398.4588291421696,2398.168310516615,2501.9282592062004,2532.159259227612,2720.6333533923703,2728.07986690462,2754.6668385898574,2787.7565496880193,2918.133752452044,
Oeiras,2099.847454225858,2608.1957380785034,2916.187633471471,2646.5293294616554,2711.6995472715225,2323.0390078389883,2866.052787845727,3299.456013085325,3042.9037546795435,2269.2214017288047,3009.1157978671654,3515.1092073809477,
Sintra,1295.5474282493258,1508.2879273641204,1552.1798301752224,1581.1193375025045,1640.058526545999,1694.4733924025368,1845.4282854373307,1984.3123791818748,2053.7254610719174,2205.3327763846964,1992.5225573670896,2348.1983415243217,
VilaFrancaDeXira,1308.1825952352206,1588.7986994362134,1452.8629722280837,1570.757573058863,1646.0311899305907,1557.7059961807513,1892.0676621772775,2049.54045606402,2014.5137364773725,1931.1136420821629,1742.1479217556066,2127.7754515189195,
Alcochete,1556.7516478685702,2255.5800622021598,2592.277109008442,2563.161570309595,2395.68900856174,2585.6573558649065,2493.4162044869104,2763.4,2804.5640000000003,3077.788,2233.4871371628838,3410.3323203442924,
Almada,1918.1547941707408,2068.1505479228636,2205.59675667543,2154.834315212407,2019.7334311698942,2271.021480426016,2633.367816165438,2898.2117698386514,2495.0063253980543,3027.705252009319,2399.684093002527,2608.1265926591786,
Barreiro,1159.1503401397981,1353.8132077180774,1405.5872686974249,1071.86240231079,1030.7819790503447,1172.1358751872872,1475.5254759086238,1503.2755437693554,1508.837143312611,1613.880170102757,1544.5904523253578,1712.7483649674248,
Moita,967.017284968739,1174.0714897337361,860.3400175772986,816.8559833756124,1147.613098350459,1240.3287042752875,1230.1887674626619,1329.441311641255,1192.2931534706963,2927.4,1401.8988716195513,1579.659968429035,
Montijo,1309.885810947687,1227.1708735556572,1652.3622330027054,1832.3423038172264,1909.4116979545897,1919.6230495366826,1948.6682037100318,3000.2828191678504,2029.699016245912,2601.817942887512,2150.758365921134,2069.2502215299805,
Palmela,1221.1084302860977,1307.9677548522125,1245.1382056019465,1467.3953604034384,1461.32876584001,1655.4709223272785,1631.6609747925772,2133.333246206371,2075.500662054856,2203.9670072672516,2452.935346277586,1962.8681737138645,
Seixal,1461.2849260580228,1544.0641132348771,1741.4562302329623,1868.9336272389137,1698.6543630414271,1784.0604397476236,1848.231388349089,1960.8962073720888,2044.138504699089,2704.8992579101323,2741.665861489592,2858.314951762783,
Sesimbra,1364.5161994930652,1492.8943699400018,1471.1624302836208,1683.5249633465983,1531.000352153215,2185.8112510602678,1749.7760129985936,2348.875109878341,1695.3444022715557,3037.431014484384,1997.9331937406191,1986.1417988776643,
Setubal,1525.7130280917665,1526.322690712194,1481.6603903234206,1585.1112513413461,1794.2541952978413,1751.872417375595,1828.9785944042997,1973.8137510447307,1970.7250222993162,2212.2436549359186,2114.1049184435215,2207.3851902037104,
