-,2021Q1,
Amadora,10.00943375567254,
Cascais,10.332331850431455,
Lisboa,16.695765173002403,
Loures,9.830586732424392,
Mafra,9.903560768018925,
Odivelas,11.091610837183719,
Oeiras,7.6641456419303085,
Sintra,8.945554437856073,
VilaFrancaDeXira,6.8843609604597225,
Alcochete,7.594331439679508,
Almada,9.703831140712595,
Barreiro,8.161218988316218,
Moita,6.735493284237575,
Montijo,6.2812696344102985,
Palmela,0,
Seixal,7.510034533618789,
Sesimbra,8.829750336700073,
Setubal,7.809565392959471,
