-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,9.200504442212672,8.682737878552024,8.538667379107817,8.551531546554148,8.591837685056914,10.796187550305891,10.434559661907556,8.532664495873314,9.195435657674984,8.76286857418788,8.948786936122865,9.180111302802937,
Cascais,13.218479203727558,11.152688203165088,11.083661629789328,11.343045978397313,13.799088400211723,9.664911102877815,10.414330907081585,9.888755986019234,11.212894041641196,14.893223133149995,11.230612162981537,12.40236199099207,
Lisboa,12.106861555062878,11.117013626264875,11.020760262643114,11.139708691317644,11.703040831736233,11.528926591279808,11.648728304002109,11.059080753027109,10.004690154247456,11.897048903520298,10.709942844870458,10.94411526961797,
Loures,8.242148878495328,8.005435907769805,7.682623469269603,8.175377627823746,8.509732783465198,10.924997645584112,7.6939687939183505,6.4822836729352415,6.3954652425251775,6.438666686624446,6.857107001087444,6.95386887120115,
Mafra,7.738960608631125,7.539924596171668,7.718071619096502,6.6262399197126625,7.514807405788948,9.84793365482798,5.607221381996892,5.280214260741785,6.203335098474064,5.775610283072767,5.49146053087534,5.931759043708854,
Odivelas,9.42587191587664,8.74730504772158,8.296638533630212,8.137576126832524,8.506342784030775,10.096110065511834,8.730532671276169,6.792263841735312,7.709855304985935,8.938207855484205,7.233488292730673,7.498988437674343,
Oeiras,8.999305673446903,7.815833633326733,7.436031533245279,6.560105151490312,6.624469075394807,8.383190782047297,8.424277891900564,7.590282899132421,7.967141182374499,8.481064398940038,8.620774608193232,8.980703749644801,
Sintra,7.984280626446039,7.541694596358825,6.822446078456041,7.827309070214557,7.337892102788881,7.641005166868552,9.382366456780733,8.4280136791841,8.337096465974643,7.932948554663383,8.43273643017187,7.827584250642971,
VilaFrancaDeXira,7.5604327299128045,7.162266682048009,7.089555474945516,6.46848383419367,8.144414456855369,8.664501932022489,6.367786113124034,7.436625474612802,8.087535613994802,7.439078759584873,6.472009792397532,10.659430813887019,
Alcochete,7.76448800611859,7.854320874452016,6.2869855941368975,5.428638108572615,5.330064232225613,6.613852957503475,11.643143698821861,5.496974114901186,6.344938979381157,9.015185671904636,10.236195353850682,6.643482320752068,
Almada,9.603813374264186,9.105741660861549,9.043307270242295,8.636613827868798,10.504768070923406,11.029782859439152,12.241851133530188,8.867316774758638,8.14998298924511,8.436912985731869,8.49757914044358,9.365443845210752,
Barreiro,8.163228754646973,7.801552692373621,7.564156567389656,7.200337267667591,9.658637139080069,9.922352370500438,10.332406769804223,6.379829278288165,9.017695215188372,10.185235309779976,10.581162563087329,6.992765379790998,
Moita,7.06693254053127,7.123482690828211,6.322628863457931,6.411522424596351,6.896550025856424,7.779118959482627,9.717070220409344,0,0,0,0,9.106219720011193,
Montijo,7.253534072662315,7.092314760666825,6.901446063631864,6.662952682216602,5.633001430038166,0,0,9.575411064017562,8.102059990848431,0,7.820833292426819,8.112182668932837,
Palmela,6.981863672672109,6.594680210474631,6.33786368982372,6.001454257101967,6.522339867339568,7.276756848901016,0,0,8.469409387022496,0,8.08249664082449,7.696976490245789,
Seixal,7.63546124865456,7.661159468497889,7.255294556619121,7.245873763143645,7.921136261639687,8.13404575979286,9.154691586214645,7.690256914043952,6.861011927010436,6.825169314286615,7.096043264500566,7.968551821533599,
Sesimbra,6.0977735255439605,5.65521082033011,6.940079840539223,5.714405201683676,6.436942713885183,7.478230926755936,9.340822203095197,9.039594717508075,0,7.074199190944728,5.870784333365105,0,
Setubal,7.246537491235864,7.150349766404329,6.98811596002235,7.0293261412129615,6.084683573084353,8.948610074737818,9.81433494530236,6.303872469412889,8.362925219191219,7.857380460797373,7.695970496459211,9.021502240010445,
