Year,Birth Rate,Mortality Rate,Divorces,
2021,27.831762924776537,15.26237632249097,2.384547973338816,
2022,26.10768410646796,16.260260958954103,2.177980149981946,
2023,25.51917682583375,17.092941158727957,2.1962024080238702,
