-2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
Amadora,0.9047416466666668,1.1132401345833334,0.13681890433333332,0.07851295991666667,0.03309056691666667,0.03569837104166667,0.04046994608333333,0.027393345083333336,0.031031961750000003,0.046283001166666664
Cascais,1.2845047366666666,2.0554120166666663,1.273357108333333,2.237004958333333,3.451398025000001,3.5338425666666673,4.0919078083333345,3.661027616666667,4.096010133333333,3.9393238166666666
Lisboa,0.8471773258333335,1.5653635250000002,1.9501692916666666,3.0407097333333333,5.970731183333332,7.689210966666667,9.910820333333332,12.342556,12.754781291666667,12.8169265
Loures,1.2290401000000002,1.3813121691666665,0.17448193199999998,0.2737274533333334,0.1541913735,0.11424861866666668,0.12322772016666667,0.1330238215,0.16513186416666667,0.18242472583333333
Mafra,2.0433235725,1.2675156975000001,0.1612741960833333,0.12073270933333331,0.10257110225,0.15485030133333333,0.16560446916666668,0.17437778383333333,0.11664802275000001,0.2399212466666667
Odivelas,1.8441541416666667,2.3745943166666668,2.098928816666666,2.6875111000000005,2.9128807250000004,1.9538711708333336,0.3823950825,0.288701275,0.40985772249999997,0.9037859108333333
Oeiras,0.63199561,0.8345555508333334,0.104793258,0.27653529250000003,0.39472272166666666,0.45591694666666666,0.3441339583333334,0.35619051333333335,0.37858347666666664,0.5083546616666667
Sintra,0.9449233883333333,0.09779922674999997,0.01032065925,0.016012036333333333,0.0025414490583333333,0.0093446735,0.0065519892750000005,0.006692380750000001,0.007958301366666668,0.019544600583333332
VilaFrancaDeXira,1.8750077666666665,0.15153038166666669,0.007040230000000001,0.0,0.0,0.0,0.006108872833333333,0.0,0.0015927394999999999,0.0028722153333333336
Alcochete,2.2768770250000006,0.7395058106666665,0.4475231558333333,0.9023670091666666,0.2648043716666667,0.29325397000000003,0.011904762499999999,0.023771368,0.09463622166666667,0.10647749166666666
Almada,1.9796841666666667,1.6794197050000002,0.051402650999999994,0.04026589758333333,0.026465254083333337,0.030685365583333336,0.03962658075,0.03506499291666667,0.05696596458333333,0.04882852308333333
Barreiro,0.7622685058333333,0.011904762499999999,0.0069444446666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051283333333334
Moita,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021367521666666666
Montijo,1.7758336000000001,0.2722658445,0.05811002308333332,0.027850241499999998,0.016505635833333334,0.008563612666666666,0.024467899833333334,0.029304755583333328,0.044545488,0.07319664091666665
Palmela,1.1450665075,0.10878472824999998,0.0,0.017446634583333332,0.0,0.020628897583333333,0.0655058665,0.06732411975,0.09715614783333333,0.09881885875
Seixal,1.7076939749999998,0.14734577233333332,0.004735498166666667,0.0034226190833333333,0.0,0.0,0.004146481541666667,0.0028035704166666665,0.0006082725,0.002090356833333333
Sesimbra,2.111684166666667,0.29686393299999997,0.0234375,0.020114941666666667,0.03289430375,0.09080307358333334,0.1987414183333334,0.13729244183333336,0.17350033366666665,0.5569725516666667
Setubal,1.3029325808333334,0.03216505966666666,0.0,0.0,0.0,0.0,0.00431732825,0.0009259259166666667,0.017539440783333336,0.04731968286666666
