-2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
Amadora,72.5,58.791666666666664,70.54166666666667,72.625,64.95833333333333,61.041666666666664,64.83333333333333,73.79166666666667,75.75,81.66666666666667
Cascais,61.5,61.875,62.375,62.0,59.791666666666664,61.875,64.70833333333333,67.375,60.75,72.79166666666667
Lisboa,59.375,55.541666666666664,54.5,60.958333333333336,53.916666666666664,54.291666666666664,56.041666666666664,57.166666666666664,62.583333333333336,62.583333333333336
Loures,65.20833333333333,57.75,64.29166666666667,64.20833333333333,60.25,63.958333333333336,65.08333333333333,73.0,73.125,74.54166666666667
Mafra,75.95833333333333,86.91666666666667,88.625,88.16666666666667,81.875,86.83333333333333,87.41666666666667,88.33333333333333,91.5,90.54166666666667
Odivelas,64.45833333333333,71.41666666666667,71.58333333333333,69.20833333333333,59.166666666666664,54.375,55.666666666666664,63.333333333333336,68.70833333333333,72.41666666666667
Oeiras,60.666666666666664,62.541666666666664,64.25,67.54166666666667,68.41666666666667,70.54166666666667,66.70833333333333,66.95833333333333,68.91666666666667,71.875
Sintra,51.583333333333336,55.166666666666664,58.666666666666664,60.875,73.0,78.83333333333333,82.75,88.45833333333333,90.58333333333333,91.0
VilaFrancaDeXira,58.458333333333336,72.41666666666667,79.58333333333333,74.83333333333333,85.16666666666667,91.20833333333333,91.54166666666667,92.20833333333333,93.375,93.79166666666667
Alcochete,79.91666666666667,94.0,92.58333333333333,92.41666666666667,83.54166666666667,81.33333333333333,81.33333333333333,90.66666666666667,91.66666666666667,90.58333333333333
Almada,66.70833333333333,67.625,74.79166666666667,74.83333333333333,75.45833333333333,80.83333333333333,80.875,80.625,86.91666666666667,82.875
Barreiro,94.08333333333333,93.08333333333333,86.79166666666667,89.83333333333333,92.375,92.66666666666667,93.08333333333333,91.875,93.91666666666667,94.125
Moita,nan,93.45833333333333,93.79166666666667,92.25,93.66666666666667,93.41666666666667,93.16666666666667,94.08333333333333,94.33333333333333,94.41666666666667
Montijo,82.625,92.75,92.45833333333333,91.79166666666667,83.20833333333333,85.91666666666667,93.16666666666667,92.58333333333333,92.91666666666667,93.0
Palmela,91.79166666666667,94.25,94.29166666666667,93.66666666666667,93.33333333333333,93.58333333333333,93.83333333333333,94.08333333333333,93.58333333333333,93.58333333333333
Seixal,81.95833333333333,93.04166666666667,93.04166666666667,92.875,91.91666666666667,90.79166666666667,92.375,92.66666666666667,93.29166666666667,93.20833333333333
Sesimbra,77.41666666666667,89.5,85.875,86.875,92.33333333333333,92.20833333333333,92.54166666666667,93.375,93.95833333333333,93.54166666666667
Setubal,75.54166666666667,89.91666666666667,90.875,90.16666666666667,93.0,92.95833333333333,92.95833333333333,92.83333333333333,93.91666666666667,93.91666666666667
