-,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,
Amadora,7.7360004930026625,7.228999855917875,7.928529323676765,8.422814345812347,8.706127853875707,8.451444389138555,8.963263510471757,9.092092469084783,9.444591877209348,9.51042653618993,
Cascais,10.479258730758227,11.547553184320268,12.141801871921182,12.195718509879011,11.93348223591549,12.302477051640476,12.03238002825555,11.527333679775587,10.916945945945946,10.816010573691909,
Oeiras,9.49439620790922,9.847154004315376,10.757702157756933,11.309987027658082,11.177988655316469,11.864709863746135,11.888321504736131,12.221901564237974,11.359947142010368,11.255564171511626,
Odivelas,7.583707157180183,7.450849575531749,8.035826289979592,8.349803813003078,8.961575470537074,8.86940315717925,8.999961660623294,9.20359241102106,9.154791197745174,9.006178488683904,
Setubal,5.701690401468045,6.207924298115669,6.334130856334876,6.904825227878941,7.25137781310152,7.3625935730313845,7.043461927902877,7.06520026939655,7.085896928647775,8.340282638951386,
