Year,Birth Rate,Mortality Rate,Divorces,
2021,8.589935766530482,16.5819120054501,2.1222922764796874,
2022,9.233267814197593,15.866553971252513,1.675571295846934,
2023,8.525920844153816,17.018998035492377,1.6586186401776983,
2024,8.06579276675503,17.28971905189048,1.7426691517938069,
2025,7.291557513051301,17.522928777098887,1.5347071555732588,
2026,8.447070414406767,20.00435750532347,1.4287453647614594,
2027,7.574833105097289,19.785430419133192,1.7982974203611917,
2028,8.081599949487016,19.576106174189004,1.7859436357444956,
2029,7.378762198182394,21.727335881940345,1.432163204301255,
2030,7.423630911769071,21.434337011581817,1.701087811238696,
