-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,2002.053078608285,2247.4462922298926,2258.1050757409907,2161.4325795189548,2070.51048760058,2224.07125982495,2152.5647898648676,2411.6953733213445,2342.270023097808,1989.8329319788693,2151.0338902818803,2148.6090531861637,
Cascais,2420.034633534732,2702.7246150738583,3163.178022568695,2842.8270444294876,2743.949285986987,2738.1263115372826,2871.447731460302,3244.3810771031917,2934.7067952840043,3028.3469464052864,3337.507328658065,3492.3856342328204,
Lisboa,3399.1071605699053,3919.2186481269637,4329.266527597962,4219.374382233261,4055.4440965904155,3564.101577188202,3738.599728183696,3968.7894336461586,3745.4514868110964,3964.552723647011,3656.902979616036,3515.0589915838655,
Loures,1916.962583048954,1987.7087136495195,2168.776566700177,2110.320709653894,1948.2889781519505,1968.538882178351,2183.75341080822,2067.0542811981622,2126.821503713187,2246.102940521698,2245.004033376863,2166.2934103801185,
Mafra,1445.112780459483,1909.871822363095,2053.947601236971,1562.6675073569263,1942.8553801093071,2004.1055598635262,2613.6606900603565,1776.311674289269,1902.8352029466892,2346.971574452112,2409.2824378918876,2735.4412799999996,
Odivelas,2061.935752499504,2263.8409235345503,2056.9728403023214,2329.899016062893,2293.836969140004,2216.3762535339315,2337.8978478347653,2267.9824604087567,2301.8387583989693,2335.585343535362,2133.6652346312912,2253.9765744337737,
Oeiras,2520.3343150567935,2441.382348577286,2762.4547499110167,2721.4723847740256,2726.885993066257,2798.3911903938247,2618.532241226852,2674.40452596275,2721.6258306509435,2561.3552845772556,2712.3483445466463,2718.279544026435,
Sintra,1509.431611120074,1651.6029878178877,1672.184721684683,1667.8969116814005,1682.5751774612936,1668.929865722897,1752.9045297369548,1765.368150418384,1850.3072355070592,1929.648456704405,1964.2079036838954,2028.4889008106832,
VilaFrancaDeXira,1529.9645403906432,1219.4486604470105,1355.3537833091361,1551.1255231793994,1743.0956658451169,1592.9041450279938,1864.574899844377,1742.3231889548574,1876.4130191163445,1589.0069075970762,1821.2785624004946,1580.4476721444953,
Alcochete,1555.320633090954,2153.7756446962558,2073.1338119419256,2334.091614993719,2047.8471986190348,2759.3507640049897,2987.427771233754,2989.7444278717303,3230.8684724726204,0,2941.421936525043,3214.9877485218744,
Almada,2023.1531740513908,2192.2702635435667,2115.938024010266,2384.147752664665,2463.1642517776027,2027.0651355469886,2240.353213214207,2420.3345638117344,2256.7951056879715,2507.4377666173614,2374.5660689190813,2446.9173717305002,
Barreiro,1258.7731089394106,1346.0464159854992,1376.109424447361,1489.3354957235154,1463.975532015091,1485.030402231623,1448.9765879236022,1568.07599261742,1603.4937133459543,1700.870349280654,1694.9570521648943,1820.5150532625019,
Moita,1118.943082063971,1135.8716510868273,1079.610631148126,1453.7978653048388,1174.1106697963723,1189.4784308499034,1602.9261844091773,1567.6228248930706,1437.8396033547324,1348.8319423306662,1654.3854993833047,1591.9309379532785,
Montijo,1389.6304801165738,1594.5273725403868,1716.6820925699867,1581.9252415028843,1557.6482033600555,1563.165037744363,1889.3855408014565,2158.8604618570926,2087.1803967740907,2031.8235296937169,2145.1510311341217,2009.2959754428557,
Palmela,1212.678513341637,1536.3770400808685,1557.9755953078452,1903.5565569237854,1583.4666863164675,2071.238896378254,1202.536592151754,2237.589647592688,2213.1032145200707,2558.6475554175568,2172.5783228096457,2295.8070329819634,
Seixal,1521.076707804215,1536.1676811950754,1714.9526503114303,1651.4037688199137,1906.9604520444054,1757.0032422568088,1641.0214911701237,2153.1364853721684,2043.8728947108573,2105.650743833035,2133.5719671857455,2230.526773854501,
Sesimbra,1463.2756136405203,1419.4209502359627,1382.9007086093707,1567.7443027535787,2109.9869598497717,1839.4814551159009,1588.2693646830205,1809.5593643329846,1961.5099508615958,1837.1039370013018,2170.20367052444,2416.4710063018338,
Setubal,1468.69435730013,1564.2701069664092,1491.765657296,1670.9460873873365,1699.269199251035,1621.9013736169331,1692.831863613775,1975.358413950289,2012.382134507479,2043.7780745676523,2205.3431113927554,2313.3980259450464,
