-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,8.704150554513905,9.549932416739939,8.525799022059687,8.321149239093034,8.733858164815196,9.014894297244103,8.213476956719148,7.526637546139241,7.9396668521396245,7.9062304728556505,7.635848714877198,7.3495453657458025,
Cascais,10.753685216967972,11.020609108963349,10.874721394722004,11.480541861740152,10.942466008248326,10.686117076254952,9.935370923946682,10.787502641773354,10.300888853819606,10.016412658768369,10.964152776034513,11.05429147127666,
Lisboa,11.344743635249243,11.197129939934156,11.152600514648864,11.461146190593587,11.251496655477666,10.419844041633672,9.96766826710993,8.177834459182577,10.778592503166353,9.46502477881328,10.611473864364621,8.267811813679986,
Loures,7.76455595859589,7.568020988640654,7.328222366467201,8.20767891743873,7.789550252641346,7.252500497446366,7.451388260342142,7.719673765010001,6.0838075446763655,7.230829108141215,6.31960186435602,6.222472949094593,
Mafra,7.6528,7.750427692091052,7.307038507103387,6.817224593680221,5.138248591268807,6.284620949129649,5.049994394284836,6.558786191682488,6.464258367806425,6.207565480226361,6.749408102602601,7.577289426487979,
Odivelas,8.247352350372228,8.511266740401526,8.362180386252,8.641198837144282,7.133884525129953,8.1067662636726,8.305082939849905,7.9340494525144845,7.254714452508719,7.445085150902564,7.524740929769946,7.3792460315039925,
Oeiras,7.702786987231435,7.498222971518535,6.870962514836506,7.028697435253877,6.589038050203091,6.803407001333996,5.635518963138089,6.401501235823003,6.44657254735371,5.9760079847389935,7.4966456730200886,6.312318462781334,
Sintra,7.69731336,7.449302590186974,7.138608431413543,7.540138657768118,6.872898729998832,6.708983152373379,6.646345558984038,6.936951462007356,6.545095720065956,6.015780388532714,5.812772397674483,5.839212405462833,
VilaFrancaDeXira,6.9172712367286096,7.264010800447705,6.768557634192639,7.424984107228964,6.10730920121084,6.16798393462887,6.33329137989418,6.58397598378357,5.5273928641751855,5.242974262503003,6.376768786176094,6.096772074800726,
Alcochete,6.232817641772108,6.267114617055432,6.192677447682092,5.944684255447874,4.82710255617478,6.85955716252678,4.528012290001904,6.5814457273589,6.634294759025145,5.16441955515401,4.078644396744229,0,
Almada,8.78714463442052,8.596167764674677,8.343403426738966,8.414009073051911,8.451931359278358,7.753987417182188,7.333588878111376,8.126994133546368,7.9033789565375345,7.840599207266778,7.621749975467344,7.653857127973816,
Barreiro,7.891412131592446,6.810909616595132,6.535990093726545,7.404252073631176,6.585215581901152,7.1549974639318075,4.588430947214715,6.294172826085427,6.361194036354342,6.045321886627064,6.333615846765815,5.80970217458646,
Moita,6.222548043106695,5.367062559721644,5.446305501338963,6.510458341576397,4.328283891393969,5.9838767517368,5.750881471934873,5.705255520998727,6.446567084594799,5.678309502833905,5.368987561021153,4.690226600011813,
Montijo,6.411677785494463,6.902255183917118,6.033815265158964,6.7302339742389865,5.584935564658684,6.065131516930369,5.868218579124866,4.905239655960213,5.05091561475649,5.516091450004808,4.4387999310758275,4.6356492547244335,
Palmela,6.082717855114802,5.8008355416,6.702769300806805,5.308763436131997,6.450409198747053,5.954813334687971,5.186336124660003,5.333559689374416,5.412894911434922,5.173219150331051,5.176587249350836,5.623453754256111,
Seixal,6.768040151982226,6.741196938942593,7.220984092050281,6.730429672560473,8.174799000327427,6.818188684559287,6.231916129585914,6.646038632128001,5.359607800299677,6.3280191258184555,6.573428853682692,5.419095811853973,
Sesimbra,4.811642113559638,5.3430560273940095,5.662272227699198,6.0499714358779935,7.83759175526013,7.392763988182517,6.09295187509938,4.640969596217768,4.613990202973815,4.393628164773012,4.538049979141854,6.346161989258509,
Setubal,7.016190308992583,7.054090263504088,6.662718879981258,7.290233041818447,5.426429289900604,5.830667112330431,6.2284500706817125,6.16616556997489,6.1260386639311,5.851954743108598,5.949558043236612,5.2557956547588285,
