-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Barreiro,132,75,69,78,90,71,63,63,75,69,65,84,
Sesimbra,49,41,44,39,41,22,14,15,14,15,10,12,
Palmela,57,62,76,57,45,49,52,39,31,34,28,19,
