-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,8.250277626916278,8.96795746905633,9.226877540239915,9.438760838890873,9.359601254081355,9.57119983090399,9.680126068873848,9.671649716525842,9.42007241253841,9.85303517816612,9.760307756009672,9.79631798560724,10.230343183900521,9.870957667459026,9.872782030863517,10.201202188172232,9.96187940978491,10.447945130834036,10.575363225806448,10.272023233194236,
