Year,Birth Rate,Mortality Rate,Divorces,
2021,9.726448882224634,11.00325948099227,2.757557988407765,
2022,9.76810164260106,11.493034353965012,2.340166635723529,
2023,10.158496001796154,11.171007357329252,2.878078117164738,
