Year,Birth Rate,Mortality Rate,Divorces,
2021,35.31715019666817,15.184778267905214,2.1875953250545694,
2022,32.79603713664639,14.998812906056813,2.150273299894947,
2023,33.70955589729829,15.610546827375249,2.0368516991450574,
