-,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1,2026S2,2027S1,2027S2,2028S1,2028S2,2029S1,2029S2,2030S1,2030S2,
Lisboa,9.190401476295673,9.901101058605207,10.262671976784226,10.68317052745636,10.82836123259817,10.938830269291996,11.429823436037267,11.354041444849868,11.558184017805289,11.833218330777047,11.832255740622378,12.087735378632635,12.079817724575928,12.229139051578768,12.406910135002581,12.725187053063198,12.60894247944884,13.210766175923553,13.374525956019486,13.491393978029437,
