-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,8.695098753923586,8.578392774829222,8.782645457197656,7.80305698947368,7.526720200369945,7.483075886176742,7.993961352657004,7.960960834454294,7.835130736052486,7.790309083020187,7.71666040753604,7.47353767310107,
Cascais,10.88203620747951,10.018333047945204,11.277416557420267,11.551914530506435,9.756332267088444,9.4135067331574,11.027187037918114,10.051199216268406,9.515732767676768,11.226388977050782,10.258584774010636,10.32167466250684,
Lisboa,11.445860154446716,10.742701214713993,12.60432342800762,11.468727565092541,11.54030848223681,11.733146739763454,10.620596439737806,9.980740279352139,8.647466396052582,8.793623297249106,10.799395141259627,8.619190716640944,
Loures,7.635939158145598,7.616027099849422,8.543362593920836,6.882950983360951,6.5225435622694885,6.943540772477934,6.643040147164705,6.932478354099148,6.835494106399705,6.280525245899471,5.476907456958331,6.422300998379439,
Mafra,6.596407916959256,4.504639071193921,5.163580802344602,5.850669257276802,6.008427393014232,7.488146515705397,5.0018634564389295,6.0779021289313935,4.85892636854339,5.381808588129882,4.977870691305823,5.488715249616065,
Odivelas,8.433091602992052,7.769300195161936,7.915750335165291,7.68818596741772,7.096084056360627,7.488609780950495,7.568841287784506,7.085657578674737,7.413259812161387,7.2021467063667615,7.350087304010788,7.129078005417222,
Oeiras,7.724312142646687,6.782495970777008,7.204193317505578,7.000830777815632,5.517764805720361,5.8921901405321435,5.702143867514778,7.145818916381224,5.50457642347357,7.197833828867861,5.432988966631153,5.486361774573315,
Sintra,7.411789428193261,7.5972737428119,6.619401339948127,6.569112672786862,7.095555091530013,6.913148315484874,6.358647668545272,6.531587496699004,6.074783798366012,6.137841843319079,5.6782388754912745,5.957311514231497,
VilaFrancaDeXira,7.198668463833988,6.974311271004001,7.351538403861977,6.050746020859708,6.853387541504604,5.717347399345732,6.667839336471216,6.328303455925346,6.238156943912417,6.081173832403967,6.392478479221214,6.37949775078623,
Alcochete,8.578323268974982,6.4319180112000005,5.7435937994357396,8.37622965376498,4.484352458544752,6.346479389237578,6.963284523993932,6.096402778848853,8.077524227364922,8.259410678164981,0,6.734414988680332,
Almada,8.360219546729224,7.745647096585343,8.970062808866174,8.17505473654064,7.629545095339407,7.66340839555839,7.1232061766855574,6.252014717471679,7.411712955480841,7.287675606887997,6.465573023712282,7.774073335054377,
Barreiro,7.113516354317549,6.885932035718685,7.258642136882354,6.618584824239195,6.806297622692004,5.633331272195017,6.608717986662273,6.372598614960026,6.449840626543237,5.998148075466553,5.912204962673639,4.513304388156589,
Moita,6.411911984865823,6.689206375236001,5.551661276867418,5.439987320678981,5.586674117467297,5.552298226181249,5.509577151391679,5.650205399613855,4.004955615594418,4.092892079983546,4.9682966536888316,4.843898205183601,
Montijo,6.445994103295559,7.198125308706437,6.678967005049909,4.689778304441615,6.429391144276648,5.839316055326131,5.934326978165168,6.211486357464556,5.713451439950095,4.8169203786484625,0,4.762705564665102,
Palmela,6.338727942036182,6.229497497757697,7.507301703409892,6.233363013790683,5.345566735130077,7.05816494828267,6.793385741905263,5.885800565116232,6.0103123051886165,5.91694112888755,5.384879579236017,4.851432191839919,
Seixal,6.982550505832363,7.204504745253884,6.513096291454402,5.959352911572942,5.762862953887193,6.145589270741349,6.659725448691692,5.1778198346665185,5.180196121344121,6.1258988987180665,6.176873453418636,6.091081823864455,
Sesimbra,5.2061345082715915,5.5307043,4.009447185862667,4.665466480302853,6.706398246911537,6.874238692952227,5.856858997444075,7.7263705209931635,4.224933795475691,4.864005509959844,6.03886315975902,6.318688274442705,
Setubal,6.746717768242054,8.843118788592,6.241417330821729,6.274376738858685,6.264181506218382,5.877191871505022,5.926049122809359,5.449096707808444,5.038547751780426,5.118090092608766,5.47616459827558,6.253621584543492,
