-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Amadora,0,11.857627215897049,11.196503889206012,10.935300058359363,10.090459646271439,9.5079660115212,8.743435534591194,8.26811559941531,7.4889321167793,7.429887173572023,6.712674539280207,7.077958569385071,
Cascais,0,0,13.747463337096708,12.318551652215358,12.013306404597369,11.403601887096496,10.867781184156586,10.171134337136255,9.398096924010485,7.990086343948947,8.05766704698432,7.906361762911065,
Lisboa,0,14.988369021047848,13.989034197492927,12.81416047813602,12.085164265917125,10.820106551563718,10.617491103465284,10.535757860728939,8.697093176329266,7.998521349989225,7.82400210789198,8.235515898596084,
Loures,0,0,9.65513981883199,9.478814967928535,8.938493290340668,8.427404035127221,7.937945911738647,7.3645534749583,6.774099014820548,6.6501603960058535,6.281250491626234,6.18556939791213,
Mafra,0,0,9.36883611562545,8.537349391340474,8.603556891415904,7.755330051658929,6.541207843580062,6.790693904358914,6.661172630122546,5.1161671841624745,6.708368472717794,6.165547589251605,
Odivelas,0,0,10.686797069265838,10.059769358803024,9.489908020718081,8.823007470606,8.301072972275202,7.995238171440142,6.834275092617249,7.291171310829121,6.733837018453165,6.676105453213081,
Oeiras,0,13.060172544235929,12.114469841114927,11.895996652127456,10.966742721409343,10.820671691747561,9.916915526361315,9.689005646747432,8.298980983799405,8.824949129019247,7.934452279933206,7.924083617216914,
Sintra,0,9.33755261694031,9.182232171159884,8.921670249500602,8.491514490530786,7.938412059308027,7.211559986007709,6.783537323268194,6.307426554224427,6.011614281345186,5.718584957756125,5.342403445939497,
VilaFrancaDeXira,0,8.977880794520818,8.511639690702111,8.100143736658874,7.879599578459533,7.478851419130925,6.7524520843605265,6.59710684814823,5.924078522613037,5.417313525220852,5.679422970087986,5.367456004245677,
Alcochete,0,0,7.556661406693566,7.213899263879998,6.384081101125112,6.299067338224672,6.336854651934065,8.223745156950171,5.245041603619436,4.34826188863376,4.613204219095281,5.031684682775715,
Almada,0,0,10.417724415584196,10.214932652658556,9.749570379726528,8.992176117085375,8.744341277230383,7.682687160564694,7.186945924960115,6.940489204903018,6.563094438494072,6.876518282175087,
Barreiro,0,8.79115694191476,8.424066255791242,7.796759611178056,7.894620306309306,7.51354958550195,7.120365848822992,6.807148591128361,6.002856097839514,5.906653733119813,5.728099137937539,5.3218400754436725,
Moita,0,0,7.886547979284236,7.179719829723311,6.816688705582244,6.668065889680849,5.887707579126001,5.100533624183312,5.158205272348795,4.648515213520922,4.732477304691282,4.426530097839466,
Montijo,0,0,8.017329736111448,7.782728408591416,7.141997481189033,6.332295924144026,6.353807216071788,5.80458468083554,5.503276550600338,5.283066221249009,4.82427581626312,5.304119924885104,
Palmela,0,0,7.596856204615414,7.631677397469275,6.995290762230404,6.959109862180339,6.159646260707698,5.443115190342161,5.25039278702581,5.223669098175593,4.5744056314871555,4.480736350377446,
Seixal,0,7.947704165090152,7.978756140425391,7.976817150162552,8.080838089130152,7.395153920026927,6.7242397005707675,6.368268445255077,5.767698304058515,5.941027231578256,5.187903228285293,4.956459039818441,
Sesimbra,0,0,7.317738066936767,7.0029749801724765,6.687973286539393,6.752672883310096,6.660396271473628,5.389519781782914,6.722970456363416,5.284039645538013,6.116506713050672,4.245965335189133,
Setubal,0,8.423326376037531,8.597305244836887,8.471997169234633,7.711892832332277,7.066037713884252,6.776192700594335,6.555971956777828,5.908849597836693,5.1204735272053075,5.643411469199886,4.903978120902778,
