-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,9.496199185581087,9.885823221933254,10.27766777045211,10.408042876649096,9.335552951408259,10.737828119451375,10.669367576081125,10.541507247272248,11.171058952356145,10.688358977996355,11.548026540828399,12.284046154241205,11.012363333035305,11.488072051566029,10.958807446437556,12.134299323918865,12.418937478494383,11.143765606487019,11.779450760565348,12.488698082946765,11.065750280677541,12.169041991164173,11.61148974461893,12.285967409174152,11.080379215540905,11.745597720546474,12.30347015665793,11.126816866090662,12.08391428659234,10.566648715242199,10.978396555389775,11.922742002060751,
