Year,Birth Rate,Mortality Rate,Divorces,
2021,27.363692970081193,14.838843110679388,2.4016595930601956,
2022,25.130518686901297,16.099807006436414,2.590691449755782,
2023,24.50813542805425,17.458625271023884,2.753814888941014,
