-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,2881,2881,3067,3073,3109,3180,3177,3319,3241,3387,3318,3394,3512,3370,3236,3334,3276,3124,3283,3207,3329,3367,3295,3323,3361,3284,3309,3298,3298,3476,3333,3264,
