-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2026Q4,2027Q1,2027Q2,2027Q3,2027Q4,2028Q1,2028Q2,2028Q3,2028Q4,
Lisboa,9.523773629552444,10.362511913958866,10.578337963174304,11.016278940902364,11.360802559227075,11.525717575122732,11.819535857285537,11.140410304721218,11.270638348120503,11.552746788379928,11.54841620777095,11.736829087485017,11.894259423269652,11.89135547374615,11.522191739154286,11.846974038238848,12.093461341751247,12.128089654127717,11.800000178714676,11.89953171981039,11.535557457075718,11.720995113225364,11.96565695346771,11.845428332958653,11.884764444444444,12.759569524095818,12.118464344517912,12.198392060329315,12.313669838264044,12.369006239164303,12.229873847363068,12.200834367089048,
