-,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,
Mafra,6.763890875016212,6.587717956995313,7.156679295300169,6.75737259499666,7.802383545618907,6.77878574930289,7.4346406973093,7.649723247892846,7.3187212578557945,7.174157661402475,7.470940116953619,7.16589702359081,
